sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
27,0.000000,0.688452,0.280903,0.325264,-0.163608,-0.333641,-0.928394,0.229218,0.159914,-0.960149,5.152146,0.342820,0.168250,0.568645,1.412411,0.016445,0.371283,0.615928,0.686275,0.278431,0.325490
28,0.000000,0.600199,0.941504,0.448903,-0.284997,0.051452,-0.957147,0.158087,0.397445,-0.903906,7.186928,0.797444,0.204300,0.251066,1.051320,0.594579,0.227339,0.468451,0.596079,0.937255,0.443137
29,0.000000,0.597445,0.409862,0.906087,-0.349368,-0.174432,-0.920606,-0.258898,0.644002,-0.719884,4.228494,0.949350,0.629577,0.958309,1.683381,0.534193,0.648884,0.718887,0.596079,0.407843,0.905882
30,0.000000,0.507738,0.019624,0.659622,-0.482200,-0.106691,-0.869540,-0.031058,0.060709,-0.997672,3.849668,0.717937,0.429121,0.088222,2.291208,0.309221,0.757772,0.732728,0.505882,0.023529,0.658824
31,0.000000,0.030215,0.170419,0.868078,0.041089,-0.077830,-0.996120,-0.458032,0.460072,-0.760619,6.955087,0.302424,0.506287,0.254628,0.239050,0.536911,0.700094,0.059682,0.031373,0.168628,0.862745
32,0.000000,0.037606,0.118544,0.586518,0.142678,0.162558,-0.976329,-0.100429,-0.354285,-0.929729,2.815917,0.417877,0.418624,0.912040,2.102084,0.518034,0.823037,0.178048,0.039216,0.117647,0.580392
33,0.000000,0.703324,0.221216,0.181720,-0.071063,0.241801,-0.967720,0.353320,0.257063,-0.899491,0.002293,0.758616,0.011818,0.372241,0.598046,0.530527,0.504342,0.563244,0.701961,0.223529,0.180392
34,0.000000,0.313289,0.765739,0.117026,-0.536225,0.426781,-0.728231,0.831008,-0.048011,-0.554184,0.509979,0.455208,0.597049,0.501131,1.556225,0.678351,0.136043,0.194624,0.309804,0.764706,0.113726
35,0.000000,0.472848,0.852735,0.434306,0.078346,-0.214941,-0.973479,-0.064561,0.019412,-0.997725,7.668670,0.443132,0.363636,0.015853,0.384110,0.239278,0.213283,0.340129,0.470588,0.854902,0.431373
36,0.000000,0.231453,0.798244,0.063960,0.035517,0.040185,-0.998561,0.120178,-0.261551,-0.957679,4.186499,0.588629,0.407779,0.963903,1.108740,0.413395,0.689072,0.752377,0.231373,0.796079,0.070588
37,0.000000,0.758961,0.549134,0.416924,-0.505477,0.461500,-0.729048,0.758938,-0.380753,-0.528243,2.507787,0.952052,0.237607,0.113042,1.850502,0.452383,0.356333,0.989892,0.756863,0.549020,0.415686
38,0.000000,0.134355,0.647013,0.230009,0.106787,-0.194079,-0.975156,-0.060069,0.122938,-0.990595,3.005979,0.404759,0.388685,0.201936,0.785030,0.697846,0.089467,0.877281,0.133333,0.650980,0.231373
39,0.000000,0.852713,0.068502,0.514770,0.353805,-0.688982,-0.632555,-0.238858,-0.046386,-0.969946,3.896568,0.814401,0.366315,0.376093,1.080674,0.518621,0.660794,0.487595,0.854902,0.070588,0.513726
40,0.000000,0.214746,0.151112,0.177349,0.392257,0.726623,-0.564051,-0.000926,-0.252209,-0.967672,0.001208,0.978810,0.173029,0.738967,1.610944,0.841996,0.014804,0.491963,0.215686,0.152941,0.176471
41,0.000000,0.251772,0.818270,0.977127,0.539142,-0.669637,-0.510796,-0.023420,-0.256721,-0.966202,3.749705,0.831909,0.110003,0.218688,1.515863,0.628312,0.873217,0.060902,0.250980,0.815686,0.968628
42,0.000000,0.903142,0.023827,0.087634,-0.293438,0.704919,-0.645743,-0.098871,-0.100872,-0.989975,0.734056,0.513805,0.282035,0.057569,2.000316,0.300027,0.661483,0.340584,0.901961,0.023529,0.086275
43,0.000000,0.079814,0.560442,0.225143,-0.162427,0.051261,-0.985388,-0.239617,-0.019674,-0.970668,4.693644,0.761918,0.816659,0.975919,2.685658,0.815301,0.498709,0.539746,0.086275,0.560784,0.223529
44,0.000000,0.717151,0.266550,0.456231,-0.084017,0.002517,-0.996461,-0.168941,0.535351,-0.827562,1.217345,0.320554,0.724867,0.930188,1.066176,0.753278,0.936033,0.968212,0.713726,0.266667,0.450980
45,0.000000,0.983392,0.428904,0.063101,-0.115392,-0.068064,-0.990985,0.586987,-0.457506,-0.667934,4.667241,0.676213,0.211941,0.509550,1.602190,0.982476,0.810168,0.589501,0.988235,0.427451,0.066667
46,0.000000,0.938010,0.900326,0.548878,-0.017530,0.468756,-0.883154,0.709726,0.445437,-0.545779,4.049441,0.989098,0.665215,0.916800,1.944464,0.790919,0.366587,0.670031,0.933333,0.898039,0.545098
47,0.000000,0.659074,0.299470,0.315684,-0.000866,-0.000391,-1.000000,0.044275,-0.388009,-0.920591,4.072502,0.729891,0.667664,0.634804,2.479864,0.126217,0.603391,0.837031,0.662745,0.301961,0.313726
48,0.000000,0.787117,0.986175,0.005921,-0.055307,0.105029,-0.992930,0.474248,0.236064,-0.848152,7.845127,0.729294,0.875415,0.809477,0.448288,0.648525,0.285728,0.631239,0.784314,0.984314,0.007843
49,0.000000,0.670916,0.089917,0.122939,-0.000334,-0.129926,-0.991524,-0.319778,-0.099579,-0.942245,0.404480,0.068412,0.838752,0.856993,2.805268,0.704868,0.464750,0.720954,0.670588,0.090196,0.121569
50,0.000000,0.521767,0.225139,0.785826,0.087062,-0.613251,-0.785075,0.341145,0.127466,-0.931328,0.575707,0.618863,0.514814,0.678919,1.288111,0.303088,0.135575,0.289032,0.517647,0.223529,0.784314
51,0.000000,0.655238,0.949570,0.766807,-0.317424,0.555206,-0.768758,0.000926,0.182167,-0.983267,1.641087,0.014964,0.843310,0.618845,1.543216,0.550347,0.002175,0.080963,0.654902,0.945098,0.764706
52,0.000000,0.860561,0.940151,0.128997,0.287411,0.022701,-0.957538,0.182066,-0.118286,-0.976146,1.878688,0.744937,0.249410,0.197181,0.458308,0.523579,0.948962,0.009001,0.866667,0.941177,0.133333
53,0.000000,0.266830,0.433881,0.679180,0.427302,-0.384843,-0.818113,-0.325921,0.781147,-0.532528,5.593481,0.205783,0.932866,0.251654,1.871274,0.156279,0.524222,0.743945,0.266667,0.431373,0.674510
54,0.000000,0.319149,0.846172,0.689437,-0.016063,-0.215138,-0.976452,0.693691,-0.490556,-0.527398,1.326473,0.731725,0.575044,0.468399,1.001829,0.755430,0.186059,0.164017,0.317647,0.843137,0.686275
55,0.000000,0.497753,0.227817,0.713845,-0.057816,-0.294881,-0.953783,0.427462,-0.514465,-0.743372,0.113093,0.644506,0.314715,0.498121,1.418698,0.279188,0.225535,0.167379,0.498039,0.227451,0.709804
56,0.000000,0.559389,0.918249,0.772191,-0.257936,0.386151,-0.885639,0.402999,-0.681451,-0.610915,5.686635,0.646970,0.448638,0.693116,2.229122,0.912244,0.157987,0.366258,0.556863,0.917647,0.764706
57,0.000000,0.424671,0.263809,0.550124,0.076401,-0.682600,-0.726787,-0.283034,-0.457189,-0.843131,6.228511,0.024435,0.050257,0.715588,2.732624,0.187982,0.680175,0.393462,0.423529,0.262745,0.545098
58,0.000000,0.421673,0.454497,0.465852,-0.238679,-0.751608,-0.614913,-0.309133,0.417420,-0.854516,4.692634,0.735958,0.760828,0.858346,2.106629,0.853251,0.947693,0.998173,0.419608,0.454902,0.466667
59,0.000000,0.674285,0.851339,0.939172,-0.804312,-0.141326,-0.577156,0.126064,-0.519700,-0.844997,5.682736,0.959955,0.538366,0.005407,1.398640,0.844565,0.479481,0.196411,0.674510,0.850981,0.937255
60,0.000000,0.801779,0.825610,0.892039,0.286252,-0.339181,-0.896112,0.135839,0.476365,-0.868691,4.115501,0.547669,0.707664,0.426612,1.237336,0.092008,0.879114,0.211153,0.796079,0.819608,0.886275
61,0.000000,0.023987,0.547896,0.044159,0.032178,0.338828,-0.940298,-0.557350,0.505851,-0.658389,5.509858,0.126368,0.181262,0.062642,2.499165,0.623159,0.309932,0.978674,0.027451,0.545098,0.047059
62,0.000000,0.811071,0.197393,0.010955,0.017176,-0.183458,-0.982878,0.092926,-0.024130,-0.995381,7.856789,0.820749,0.359933,0.082081,1.741629,0.158871,0.808495,0.276505,0.807843,0.196078,0.011765
63,0.000000,0.477663,0.581286,0.948379,-0.124664,0.179788,-0.975774,0.001549,0.459493,-0.888180,9.097206,0.109024,0.659373,0.957336,2.842808,0.190363,0.645496,0.440804,0.478431,0.580392,0.941177
64,0.000000,0.078171,0.720196,0.975844,0.188355,0.130786,-0.973354,0.058338,-0.302365,-0.951405,0.403347,0.127208,0.383236,0.227771,2.309219,0.961721,0.892045,0.028910,0.082353,0.721569,0.972549
65,0.000000,0.659895,0.905101,0.158178,0.026441,0.327101,-0.944620,0.037123,0.718069,-0.694981,6.678726,0.650499,0.843163,0.934952,1.484170,0.597454,0.549267,0.334655,0.658824,0.905882,0.156863
66,0.000000,0.251889,0.102952,0.829663,0.201836,0.598683,-0.775139,-0.205388,-0.059864,-0.976848,0.351827,0.937220,0.828172,0.691222,2.126591,0.828019,0.641147,0.179353,0.250980,0.101961,0.819608
67,0.000000,0.255614,0.255627,0.820853,0.447156,0.167207,-0.878688,-0.795131,0.267257,-0.544372,7.286459,0.539721,0.018086,0.638673,0.210237,0.615790,0.426630,0.447898,0.254902,0.254902,0.811765
68,0.000000,0.491864,0.154805,0.124762,0.378546,-0.309213,-0.872405,0.086989,0.780152,-0.619512,1.360855,0.323437,0.666150,0.146980,2.278306,0.272702,0.729855,0.751926,0.494118,0.156863,0.125490
69,0.000000,0.233558,0.677140,0.873375,-0.015528,0.094918,-0.995364,0.029883,0.065773,-0.997387,9.148639,0.351112,0.464890,0.463511,0.009132,0.132652,0.859887,0.183744,0.231373,0.674510,0.874510
70,0.000000,0.508780,0.040122,0.943888,-0.848692,-0.014296,-0.528695,0.503995,0.546465,-0.668854,9.187378,0.445749,0.067747,0.661257,1.009577,0.522584,0.059583,0.813652,0.505882,0.043137,0.945098
71,0.000000,0.015198,0.972243,0.571655,0.102884,0.085802,-0.990986,0.518937,-0.517110,-0.680663,0.233512,0.285112,0.489726,0.468385,2.317404,0.486214,0.652418,0.969895,0.019608,0.972549,0.568628
72,0.000000,0.039017,0.196650,0.001366,0.023848,0.037506,-0.999012,0.184846,0.498116,-0.847179,6.356652,0.005626,0.336009,0.172623,0.196982,0.882348,0.720694,0.317422,0.039216,0.196078,0.003922
73,0.000000,0.195594,0.666894,0.483759,-0.661075,-0.282203,-0.695227,0.239764,-0.803140,-0.545417,2.062759,0.306195,0.872830,0.267258,2.083113,0.113159,0.936911,0.906139,0.192157,0.666667,0.478431
74,0.000000,0.786800,0.728005,0.960087,-0.360020,0.063996,-0.930747,-0.228729,-0.408812,-0.883490,5.386774,0.416447,0.589848,0.283389,2.133700,0.072697,0.224390,0.580056,0.784314,0.729412,0.956863
75,0.000000,0.543261,0.717165,0.796857,-0.554148,0.140458,-0.820483,-0.011979,0.041370,-0.999072,7.748519,0.660691,0.345816,0.579478,1.870434,0.845020,0.938039,0.699350,0.541177,0.717647,0.796079
76,0.000000,0.262173,0.309524,0.975702,0.080162,0.850802,-0.519335,0.407299,0.162794,-0.898669,0.802051,0.639005,0.981590,0.671964,2.382804,0.910934,0.926402,0.859196,0.258824,0.305882,0.968628
77,0.000000,0.397245,0.396376,0.593612,0.406976,0.155543,-0.900098,-0.483222,0.326185,-0.812465,7.157584,0.221662,0.843368,0.848590,2.034263,0.987533,0.764220,0.352495,0.396079,0.396079,0.588235
78,0.000000,0.382274,0.524724,0.762794,-0.103540,-0.088825,-0.990651,0.440879,-0.651410,-0.617487,1.058434,0.330759,0.047985,0.575896,0.281731,0.797928,0.551824,0.588282,0.380392,0.521569,0.752941
79,0.000000,0.882955,0.120513,0.226130,-0.346754,0.089270,-0.933699,-0.588674,0.570630,-0.572577,3.843944,0.299850,0.312794,0.631139,2.411479,0.185190,0.770742,0.848430,0.882353,0.121569,0.227451
80,0.000000,0.206105,0.698996,0.247010,-0.438337,-0.004459,-0.898800,0.081672,0.222975,-0.971397,4.231230,0.427110,0.292037,0.838163,1.190097,0.491079,0.566303,0.356793,0.207843,0.698039,0.243137
81,0.000000,0.201990,0.974432,0.384639,-0.341660,-0.047526,-0.938621,-0.223825,0.311862,-0.923388,0.408018,0.194049,0.572402,0.666319,1.014350,0.689602,0.944743,0.789257,0.200000,0.976471,0.380392
82,0.000000,0.672787,0.541198,0.533414,-0.101031,0.749003,-0.654818,-0.143264,-0.047769,-0.988531,2.384070,0.360796,0.322649,0.811939,2.826133,0.235173,0.156992,0.478271,0.666667,0.537255,0.529412
83,0.000000,0.818903,0.946777,0.168988,-0.482366,-0.577312,-0.658812,-0.163508,-0.337329,-0.927078,3.182162,0.359362,0.742455,0.583449,0.116452,0.792608,0.937118,0.728266,0.815686,0.941177,0.172549
84,0.000000,0.470634,0.628124,0.222202,0.282961,-0.674108,-0.682284,0.109646,0.586055,-0.802818,1.212209,0.423940,0.320051,0.770851,2.009931,0.714141,0.644799,0.070644,0.474510,0.627451,0.223529
85,0.000000,0.789731,0.744557,0.256582,-0.089494,-0.136103,-0.986644,-0.040711,0.139198,-0.989427,3.551460,0.207984,0.211593,0.874512,0.667639,0.797146,0.980492,0.044453,0.788235,0.741177,0.254902
86,0.000000,0.507656,0.298156,0.917297,-0.188579,-0.659298,-0.727849,0.044359,-0.023977,-0.998728,9.008350,0.912038,0.340065,0.290148,0.149757,0.773068,0.158545,0.945533,0.505882,0.301961,0.913726
87,0.000000,0.382103,0.538022,0.007649,0.273784,0.067300,-0.959434,0.121193,-0.063091,-0.990622,6.986853,0.599954,0.022184,0.832606,0.506396,0.486332,0.496280,0.652377,0.380392,0.537255,0.011765
88,0.000000,0.231785,0.982449,0.924004,-0.031547,-0.452624,-0.891143,-0.184718,-0.522337,-0.832493,3.060806,0.690335,0.107821,0.660021,0.956525,0.268451,0.568532,0.436379,0.231373,0.984314,0.921569
89,0.000000,0.471539,0.788549,0.867837,-0.034019,-0.086891,-0.995637,0.179013,0.204290,-0.962403,4.967908,0.644225,0.250438,0.461926,2.816847,0.204170,0.992630,0.203757,0.470588,0.784314,0.862745
90,0.000000,0.377107,0.350537,0.501050,-0.662462,-0.175616,-0.728219,0.280307,-0.569777,-0.772517,2.806202,0.541380,0.716647,0.543539,2.436180,0.582444,0.177054,0.486499,0.376471,0.352941,0.501961
91,0.000000,0.426322,0.331211,0.328406,0.437695,-0.727170,-0.528816,0.356577,0.166587,-0.919294,0.479912,0.453382,0.706813,0.727472,1.019256,0.856517,0.037939,0.610190,0.423529,0.329412,0.329412
92,0.000000,0.417174,0.530880,0.470674,0.450701,0.495434,-0.742573,-0.001307,0.011023,-0.999938,7.855177,0.112486,0.775657,0.867866,0.221683,0.795082,0.412292,0.940845,0.415686,0.525490,0.466667
93,0.000000,0.459131,0.386709,0.854153,-0.750407,0.004100,-0.660963,0.218202,-0.671488,-0.708161,9.378240,0.354498,0.503702,0.255436,1.602121,0.124860,0.254494,0.236521,0.458824,0.388235,0.847059
94,0.000000,0.922063,0.586250,0.814898,0.201490,-0.260325,-0.944263,-0.014326,0.251955,-0.967633,8.741651,0.577471,0.191571,0.647403,0.596400,0.574391,0.272254,0.580326,0.917647,0.584314,0.811765
95,0.000000,0.834807,0.414803,0.845290,0.683174,-0.173741,-0.709286,0.458623,-0.363441,-0.810910,5.783416,0.210169,0.926624,0.727763,2.909859,0.036158,0.784989,0.315273,0.835294,0.411765,0.839216
96,0.000000,0.979664,0.291199,0.399543,-0.141465,-0.213703,-0.966602,0.495047,-0.012052,-0.868783,1.379431,0.936633,0.364745,0.217224,1.494416,0.534493,0.774920,0.888642,0.984314,0.290196,0.400000
97,0.000000,0.083977,0.252464,0.240830,0.112853,0.424439,-0.898396,-0.317071,0.244497,-0.916344,5.387447,0.472964,0.186351,0.015069,2.010202,0.814289,0.007713,0.547577,0.086275,0.250980,0.239216
98,0.000000,0.647323,0.901300,0.310183,-0.015637,-0.029363,-0.999447,-0.070941,0.096980,-0.992755,0.529641,0.239559,0.972014,0.007099,1.556856,0.295493,0.867594,0.756955,0.647059,0.898039,0.305882
99,0.000000,0.835384,0.071417,0.075683,0.431785,-0.417608,-0.799478,-0.264318,-0.122419,-0.956635,1.175885,0.736265,0.191704,0.971109,0.468144,0.331737,0.866453,0.022020,0.835294,0.074510,0.078431
100,0.000000,0.376969,0.453083,0.407303,-0.399592,-0.178850,-0.899077,-0.152587,0.106162,-0.982572,8.192566,0.962799,0.911935,0.534665,2.868176,0.710633,0.778309,0.700265,0.376471,0.450980,0.407843
101,0.000000,0.648249,0.202099,0.337225,-0.474667,-0.125023,-0.871241,0.285850,-0.138279,-0.948245,1.578991,0.832582,0.958421,0.568784,1.835199,0.884669,0.083686,0.916510,0.650980,0.200000,0.333333
102,0.000000,0.450147,0.798997,0.825599,-0.663961,-0.483842,-0.570134,-0.349739,0.275208,-0.895513,3.662974,0.202669,0.659874,0.735251,1.309211,0.775388,0.677506,0.108402,0.450980,0.800000,0.823530
103,0.000000,0.230149,0.531134,0.525117,0.509468,-0.233845,-0.828106,-0.277335,0.495414,-0.823195,0.068270,0.530302,0.726926,0.646304,0.495416,0.991829,0.143663,0.813543,0.227451,0.529412,0.521569
104,0.000000,0.711506,0.599535,0.564558,-0.350080,-0.285891,-0.892026,0.039470,-0.060933,-0.997361,4.923356,0.884406,0.028681,0.653477,1.244307,0.655807,0.319126,0.422015,0.709804,0.600000,0.560784
105,0.000000,0.271029,0.814423,0.610360,-0.054406,-0.280757,-0.958236,-0.481844,-0.157196,-0.862042,5.489207,0.834715,0.503523,0.437968,2.708450,0.963281,0.904743,0.374942,0.270588,0.811765,0.607843
106,0.000000,0.739264,0.408046,0.243385,0.088723,-0.016277,-0.995923,-0.400052,-0.171121,-0.900375,0.145839,0.254145,0.131184,0.786481,0.138119,0.059368,0.063814,0.497796,0.733333,0.403922,0.243137
107,0.000000,0.637132,0.565482,0.528388,-0.286404,-0.787650,-0.545509,-0.562788,0.415185,-0.714766,4.255204,0.933196,0.771119,0.416704,1.771792,0.939698,0.035836,0.305391,0.639216,0.564706,0.525490
108,0.000000,0.346797,0.055979,0.426913,-0.717662,0.151999,-0.679601,0.141761,0.637184,-0.757562,6.964955,0.391978,0.943080,0.003105,0.419051,0.041190,0.617667,0.185846,0.345098,0.054902,0.423529
109,0.000000,0.892915,0.357370,0.796361,-0.199288,-0.108412,-0.973926,0.414830,-0.518018,-0.748047,1.360444,0.553038,0.386329,0.840633,2.735766,0.203547,0.256383,0.476003,0.890196,0.360784,0.796079
110,0.000000,0.054262,0.181101,0.150951,-0.449849,-0.689913,-0.567147,0.196184,-0.438371,-0.877122,7.542230,0.827982,0.821420,0.359954,0.138134,0.175103,0.381944,0.049535,0.054902,0.180392,0.149020
111,0.000000,0.451391,0.824510,0.178102,0.529294,-0.071308,-0.845437,0.466173,0.311593,-0.828006,0.449387,0.415567,0.021533,0.051512,1.304707,0.524853,0.067740,0.036275,0.450980,0.819608,0.180392
112,0.000000,0.601897,0.292622,0.936086,0.159941,0.811482,-0.562064,-0.742017,-0.081462,-0.665413,6.521560,0.096306,0.247383,0.930679,0.629414,0.815465,0.299119,0.390403,0.600000,0.290196,0.937255
113,0.000000,0.189866,0.488066,0.916544,0.335353,0.186407,-0.923467,0.003639,-0.007940,-0.999962,6.322519,0.786761,0.850934,0.921325,2.234696,0.328747,0.696345,0.197248,0.188235,0.486275,0.913726
114,0.000000,0.961832,0.583187,0.225875,-0.026605,0.537602,-0.842779,-0.638616,-0.482000,-0.599872,0.966793,0.084563,0.434640,0.441834,0.975846,0.910396,0.533693,0.917182,0.964706,0.580392,0.223529
115,0.000000,0.983312,0.016798,0.220398,0.023946,-0.022674,-0.999456,0.332563,-0.266296,-0.904703,1.112357,0.136623,0.881645,0.076043,1.312639,0.945293,0.870031,0.586000,0.984314,0.019608,0.219608
116,0.000000,0.923204,0.781828,0.919826,0.565838,0.269862,-0.779103,0.273526,0.072705,-0.959113,8.891311,0.068558,0.958092,0.448307,0.954041,0.286809,0.433890,0.728823,0.921569,0.780392,0.913726
117,0.000000,0.409723,0.389061,0.907226,0.446667,0.279393,-0.849958,0.777338,-0.169628,-0.605782,0.780318,0.530200,0.044641,0.641376,0.081857,0.195702,0.350505,0.436975,0.407843,0.388235,0.905882
118,0.000000,0.486790,0.512606,0.389042,-0.171323,-0.087455,-0.981326,-0.680801,-0.215966,-0.699906,1.988267,0.807950,0.737413,0.723762,2.801330,0.166380,0.819917,0.265589,0.490196,0.513726,0.388235
119,0.000000,0.594938,0.057804,0.767141,0.656617,0.003156,-0.754218,-0.212021,0.760932,-0.613213,0.972803,0.079362,0.731839,0.054469,1.602350,0.670209,0.725305,0.764559,0.592157,0.058824,0.764706
120,0.000000,0.944319,0.238026,0.324856,0.199129,0.355783,-0.913108,0.041544,-0.041764,-0.998263,1.928440,0.867392,0.338998,0.666641,2.856786,0.661049,0.416037,0.303264,0.945098,0.239216,0.325490
121,0.000000,0.110205,0.161328,0.502808,-0.054476,0.077725,-0.995485,-0.127601,-0.399668,-0.907736,5.621161,0.496808,0.775929,0.961117,1.462047,0.326330,0.699563,0.572261,0.109804,0.160784,0.498039
122,0.000000,0.825587,0.784040,0.852193,-0.477289,-0.067057,-0.876184,0.563676,-0.526564,-0.636396,3.282408,0.311231,0.951804,0.929531,2.235580,0.738362,0.232429,0.575184,0.819608,0.780392,0.847059
123,0.000000,0.026809,0.960366,0.823917,0.012137,0.819577,-0.572841,0.758622,0.260795,-0.597058,1.745618,0.989342,0.482427,0.271896,2.814575,0.655878,0.832524,0.152808,0.031373,0.960784,0.819608
124,0.000000,0.084847,0.440778,0.643116,0.451962,0.702272,-0.550041,0.549705,-0.102666,-0.829026,5.683603,0.643972,0.504441,0.866304,0.328338,0.663450,0.926622,0.431560,0.082353,0.435294,0.639216
