sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
17,0.000000,0.173636,0.648486,0.132013,0.075933,0.754361,-0.652053,-0.207244,0.318436,-0.925013,340.765900,0.210786,0.827816,0.154496,113.270800,0.963530,0.779175,0.577828,0.490196,0.945098,0.388235
18,0.000000,0.660121,0.658378,0.374472,-0.158529,-0.538980,-0.827266,0.594494,-0.492679,-0.635488,28.722590,0.962357,0.507749,0.331102,84.697200,0.865277,0.635219,0.806311,0.831373,0.764706,0.607843
19,0.000000,0.365591,0.879373,0.349850,-0.568444,0.436167,-0.697589,0.233847,-0.384425,-0.893047,356.463600,0.326376,0.804660,0.681595,19.771110,0.603893,0.982568,0.643142,0.427451,0.831373,0.478431
20,0.000000,0.204929,0.308623,0.993294,0.092221,-0.592457,-0.800306,0.538473,0.223006,-0.812598,108.036400,0.130066,0.182582,0.712427,4.323721,0.273660,0.915247,0.911571,0.180392,0.294118,0.682353
21,0.000000,0.535958,0.428755,0.262536,-0.744007,0.029280,-0.667530,-0.330829,-0.709633,-0.622072,277.266100,0.903484,0.774359,0.311760,62.900510,0.989552,0.271469,0.154555,0.803922,0.603922,0.356863
22,0.000000,0.144841,0.502910,0.487323,-0.820209,-0.234007,-0.522013,-0.255026,0.513116,-0.819557,69.462770,0.315755,0.410395,0.457146,101.504000,0.246357,0.876596,0.269963,0.325490,0.749020,0.572549
23,0.000000,0.326345,0.373422,0.999675,-0.126534,0.188953,-0.973800,-0.099895,0.294626,-0.950377,235.055500,0.006847,0.917409,0.698232,82.242120,0.375796,0.966023,0.703501,0.474510,0.717647,0.992157
24,0.000000,0.651469,0.857548,0.534963,0.751536,-0.405704,-0.520190,-0.260050,0.771332,-0.580879,239.526100,0.026151,0.773999,0.085726,68.073970,0.950697,0.700408,0.876007,0.788235,0.847059,0.701961
25,0.000000,0.308267,0.846537,0.001322,-0.068844,0.771479,-0.632519,0.184467,0.830050,-0.526297,232.932600,0.999876,0.878823,0.052264,45.766560,0.063454,0.013071,0.989770,0.568628,0.866667,0.180392
26,0.000000,0.188165,0.843721,0.981878,-0.050658,-0.855442,-0.515416,-0.297840,0.528235,-0.795147,239.316900,0.867378,0.463252,0.778767,33.294080,0.838727,0.705576,0.857308,0.368628,0.717647,0.800000
27,0.000000,0.174876,0.960374,0.296595,-0.641602,-0.421987,-0.640526,0.560853,-0.077516,-0.824279,250.393600,0.736262,0.287670,0.926393,96.969160,0.535372,0.176044,0.591252,0.423529,0.725490,0.552941
28,0.000000,0.874395,0.714173,0.049349,0.168113,-0.217521,-0.961469,-0.016056,0.008729,-0.999833,36.260340,0.519589,0.600938,0.431378,10.623290,0.212483,0.869011,0.004345,0.509804,0.576471,0.101961
29,0.000000,0.838405,0.447081,0.660128,-0.367600,-0.575856,-0.730246,0.399300,0.554019,-0.730495,230.173100,0.980247,0.820921,0.506501,80.013310,0.553934,0.010516,0.961292,0.839216,0.345098,0.827451
30,0.000000,0.796289,0.410626,0.144840,0.036294,-0.834860,-0.549264,0.545760,0.090018,-0.833092,193.889200,0.633760,0.154530,0.169936,3.550673,0.155625,0.632072,0.813864,0.564706,0.301961,0.192157
31,0.000000,0.363392,0.455901,0.714691,0.231453,0.218963,-0.947884,0.726063,0.041552,-0.686372,167.008700,0.861023,0.778557,0.358493,75.885250,0.849917,0.900466,0.919538,0.650980,0.717647,0.847059
32,0.000000,0.393622,0.492876,0.971121,0.261522,-0.296770,-0.918441,0.547036,0.413315,-0.727957,11.908510,0.610112,0.607005,0.630801,6.721716,0.647856,0.194547,0.260958,0.341177,0.309804,0.462745
33,0.000000,0.288010,0.457918,0.117067,0.139091,0.238669,-0.961089,0.067908,-0.509680,-0.857680,69.846920,0.955815,0.986561,0.204448,42.135290,0.628747,0.912074,0.764275,0.482353,0.639216,0.305882
34,0.000000,0.639678,0.217731,0.195140,0.665732,-0.527030,-0.528242,0.026304,0.399646,-0.916292,358.292800,0.368869,0.813590,0.661458,74.155730,0.571670,0.177426,0.657317,0.729412,0.403922,0.447059
35,0.000000,0.563956,0.409779,0.972530,-0.336324,-0.618913,-0.709812,0.058983,-0.849797,-0.523799,339.245400,0.156784,0.043853,0.776105,53.621720,0.288771,0.298777,0.521530,0.545098,0.462745,0.992157
36,0.000000,0.971667,0.602625,0.454528,0.049620,-0.554657,-0.830599,-0.172153,-0.197319,-0.965106,143.579100,0.574655,0.751331,0.691260,45.309860,0.805306,0.288122,0.308603,0.905882,0.658824,0.560784
37,0.000000,0.042562,0.782672,0.490175,0.295054,-0.050865,-0.954126,0.107465,-0.807339,-0.580219,168.676700,0.392750,0.171321,0.829982,55.114890,0.643205,0.600347,0.200165,0.231373,0.745098,0.588235
38,0.000000,0.287498,0.707623,0.363499,-0.688770,-0.408851,-0.598696,-0.712759,-0.169608,-0.680594,177.411200,0.307959,0.933153,0.199656,22.488330,0.048110,0.722380,0.411604,0.294118,0.815686,0.392157
39,0.000000,0.889700,0.593531,0.745224,-0.508644,-0.649771,-0.564871,-0.514168,0.008898,-0.857643,135.157900,0.047376,0.615549,0.541433,71.813090,0.848791,0.656514,0.400113,0.905882,0.733333,0.741177
40,0.000000,0.349577,0.177386,0.709805,0.749998,0.367681,-0.549831,0.055486,-0.392824,-0.917938,282.197400,0.112492,0.634232,0.110169,53.678200,0.682835,0.118086,0.489641,0.513726,0.325490,0.670588
41,0.000000,0.130164,0.055899,0.761652,-0.176303,-0.274458,-0.945299,-0.700108,-0.359344,-0.617027,165.840600,0.547225,0.410931,0.536044,20.217620,0.519287,0.785851,0.021234,0.290196,0.211765,0.568628
42,0.000000,0.334804,0.356265,0.024620,-0.655538,-0.549332,-0.518175,0.033278,0.372863,-0.927290,49.698150,0.613454,0.292195,0.343473,110.760400,0.869954,0.011113,0.406295,0.631373,0.239216,0.258824
43,0.000000,0.571069,0.683039,0.763772,0.432348,0.075252,-0.898561,-0.693025,-0.029716,-0.720301,265.096300,0.805773,0.428587,0.340667,74.277410,0.934888,0.398843,0.304919,0.792157,0.701961,0.694118
44,0.000000,0.459434,0.018783,0.834169,-0.569860,-0.306177,-0.762572,-0.236555,-0.606852,-0.758796,102.936400,0.709820,0.441945,0.370125,63.686120,0.553462,0.229630,0.873007,0.627451,0.172549,0.874510
45,0.000000,0.590649,0.381625,0.099435,-0.436032,0.587776,-0.681465,-0.456879,0.433454,-0.776775,180.888800,0.922596,0.150308,0.206459,55.867950,0.136967,0.698418,0.847447,0.725490,0.541177,0.321569
46,0.000000,0.801580,0.108280,0.768021,0.360524,0.020828,-0.932518,0.612318,-0.363465,-0.702111,17.949190,0.618313,0.142855,0.513645,93.735550,0.806017,0.042267,0.356682,0.905882,0.176471,0.733333
47,0.000000,0.451882,0.163296,0.531616,-0.011386,0.149430,-0.988707,0.741764,-0.354042,-0.569597,337.969200,0.672887,0.331294,0.521608,90.561000,0.441655,0.882427,0.937164,0.654902,0.439216,0.772549
48,0.000000,0.069021,0.994042,0.239953,-0.122952,-0.726710,-0.675852,-0.006846,-0.502640,-0.864469,309.524900,0.939868,0.980427,0.701427,24.969820,0.560856,0.526677,0.937561,0.329412,0.992157,0.490196
49,0.000000,0.678895,0.188348,0.523707,-0.357560,0.003708,-0.933883,-0.763246,0.017385,-0.645874,93.535290,0.616868,0.062221,0.313239,50.157800,0.814009,0.272765,0.283811,0.756863,0.305882,0.517647
50,0.000000,0.783122,0.297962,0.644287,0.745604,0.173335,-0.643451,-0.462400,0.718637,-0.519372,207.929800,0.700437,0.670257,0.743279,66.865880,0.605555,0.693813,0.408040,0.792157,0.509804,0.662745
51,0.000000,0.608993,0.054363,0.845081,0.362719,0.255941,-0.896063,-0.292629,0.473244,-0.830908,302.729400,0.031765,0.421869,0.325162,3.917670,0.856682,0.815066,0.082730,0.392157,0.188235,0.537255
52,0.000000,0.075428,0.868987,0.892121,0.162995,0.117316,-0.979627,0.345134,-0.334822,-0.876800,94.107250,0.867287,0.231335,0.671523,66.219430,0.810575,0.475403,0.352805,0.317647,0.784314,0.792157
53,0.000000,0.801590,0.662995,0.784280,0.551773,-0.428021,-0.715782,-0.550538,0.392191,-0.736950,371.266900,0.398442,0.486759,0.399151,53.679590,0.676547,0.819644,0.337612,0.768628,0.737255,0.658824
54,0.000000,0.219982,0.855008,0.077551,-0.355238,0.601633,-0.715433,0.262636,-0.724500,-0.637277,65.081620,0.944038,0.120294,0.600946,114.249700,0.295662,0.933533,0.083693,0.403922,0.992157,0.196078
55,0.000000,0.494171,0.010138,0.320760,-0.633834,0.516789,-0.575485,-0.433842,-0.272929,-0.858657,227.751900,0.231960,0.837679,0.273213,13.584750,0.857906,0.631327,0.782361,0.482353,0.172549,0.384314
56,0.000000,0.554418,0.498511,0.654896,0.752012,-0.289943,-0.591956,-0.513808,-0.636038,-0.575723,305.117000,0.428613,0.003006,0.169690,26.546900,0.718239,0.841842,0.270172,0.564706,0.545098,0.482353
57,0.000000,0.514291,0.791020,0.025774,-0.210337,-0.476471,-0.853659,-0.341118,0.425585,-0.838162,6.488874,0.705761,0.640935,0.406002,62.820480,0.830088,0.260437,0.333324,0.670588,0.643137,0.168628
58,0.000000,0.953700,0.641528,0.156640,0.741370,0.078686,-0.666467,-0.600898,0.443996,-0.664672,97.052120,0.507486,0.603356,0.985188,58.840560,0.654509,0.925165,0.772666,0.850981,0.749020,0.376471
59,0.000000,0.624937,0.062562,0.764507,0.231474,0.562284,-0.793887,0.283086,0.207982,-0.936272,149.031700,0.121737,0.110033,0.785759,63.934620,0.499601,0.433473,0.124706,0.662745,0.239216,0.737255
60,0.000000,0.943950,0.207012,0.976283,-0.187455,-0.659636,-0.727833,-0.208058,-0.568275,-0.796100,256.910400,0.153473,0.502217,0.309736,34.274660,0.869378,0.746991,0.644216,0.807843,0.419608,0.803922
61,0.000000,0.067189,0.192610,0.947505,0.427893,-0.125186,-0.895118,0.199039,0.003176,-0.979986,17.814550,0.893291,0.151995,0.161105,20.502830,0.631538,0.011108,0.511720,0.207843,0.109804,0.631373
62,0.000000,0.071053,0.657789,0.369259,-0.484357,0.063701,-0.872548,0.533387,0.066327,-0.843267,261.006600,0.533038,0.154161,0.209450,82.644310,0.055302,0.568129,0.400158,0.203922,0.737255,0.513726
63,0.000000,0.304781,0.361181,0.188920,-0.688785,-0.129222,-0.713356,-0.025458,0.517570,-0.855262,66.425670,0.455124,0.951145,0.592154,36.406390,0.259780,0.825150,0.833910,0.364706,0.533333,0.380392
64,0.000000,0.386424,0.036513,0.194516,0.092312,-0.479708,-0.872559,0.186284,-0.422777,-0.886881,75.817230,0.210253,0.915688,0.213610,26.216670,0.538272,0.767222,0.231011,0.435294,0.219608,0.258824
65,0.000000,0.204290,0.013436,0.900967,-0.007679,0.640369,-0.768029,0.710173,0.235000,-0.663649,191.532600,0.224550,0.125107,0.563701,37.428500,0.836924,0.791972,0.191245,0.392157,0.180392,0.698039
66,0.000000,0.438461,0.904163,0.183650,0.623690,-0.542671,-0.562600,-0.402329,-0.598170,-0.693055,269.386700,0.547920,0.766042,0.923117,109.023600,0.163014,0.968280,0.714303,0.537255,0.996079,0.498039
67,0.000000,0.941836,0.671768,0.779225,-0.728172,0.278037,-0.626467,-0.702653,-0.010771,-0.711451,152.482300,0.824965,0.001419,0.897233,8.530555,0.406600,0.690053,0.459185,0.819608,0.466667,0.764706
68,0.000000,0.259930,0.089670,0.591868,-0.305417,-0.474461,-0.825595,-0.043231,-0.338320,-0.940038,374.246700,0.894141,0.937179,0.183822,58.379880,0.207750,0.010827,0.476795,0.564706,0.364706,0.635294
69,0.000000,0.297409,0.779532,0.524971,0.245416,-0.540212,-0.804948,0.750598,0.146197,-0.644383,172.476000,0.889777,0.852042,0.652322,12.547390,0.821079,0.452784,0.063024,0.474510,0.729412,0.501961
70,0.000000,0.957953,0.936173,0.106887,0.665170,0.275475,-0.694019,0.493894,0.579536,-0.648234,360.566200,0.449145,0.096164,0.958554,46.073600,0.641582,0.752607,0.168851,0.890196,0.827451,0.392157
71,0.000000,0.600646,0.467399,0.054551,0.196843,0.025455,-0.980104,0.561552,0.006179,-0.827418,119.783300,0.715364,0.421763,0.574679,94.223800,0.528545,0.272096,0.059855,0.756863,0.564706,0.192157
72,0.000000,0.070003,0.864933,0.438829,-0.054530,0.855816,-0.514399,-0.524650,-0.059815,-0.849214,337.512400,0.507788,0.628284,0.800845,18.560840,0.061115,0.272929,0.623504,0.192157,0.701961,0.572549
73,0.000000,0.518113,0.421772,0.896503,0.586339,0.377927,-0.716504,-0.188650,0.596075,-0.780452,132.111900,0.799384,0.307608,0.185530,92.034350,0.411226,0.983418,0.797864,0.678431,0.694118,0.949020
74,0.000000,0.180691,0.817854,0.001724,-0.263362,0.137174,-0.954895,-0.056996,0.517112,-0.854018,127.495700,0.651075,0.022774,0.276962,86.668200,0.108051,0.844436,0.159455,0.341177,0.905882,0.058824
75,0.000000,0.107856,0.270975,0.360624,0.254454,-0.377046,-0.890556,-0.467966,0.154518,-0.870133,282.549400,0.503073,0.260342,0.217048,0.682454,0.833599,0.116401,0.061826,0.235294,0.250980,0.266667
76,0.000000,0.106970,0.072886,0.356446,-0.213262,0.444313,-0.870118,-0.277864,-0.522857,-0.805861,79.441890,0.859344,0.016887,0.909457,107.631100,0.442098,0.547584,0.736415,0.341177,0.301961,0.635294
77,0.000000,0.740918,0.332232,0.094996,-0.095607,-0.733886,-0.672511,0.475211,0.402820,-0.782247,168.275100,0.377533,0.547944,0.246001,107.245300,0.935750,0.476455,0.873283,0.925490,0.545098,0.372549
78,0.000000,0.610237,0.347402,0.167464,0.575258,0.531620,-0.621658,-0.140223,-0.387906,-0.910970,147.118000,0.142818,0.538833,0.919947,52.899750,0.991193,0.514762,0.638261,0.729412,0.490196,0.384314
79,0.000000,0.731432,0.153411,0.150655,-0.349038,0.764119,-0.542490,0.371861,-0.729012,-0.574684,74.242720,0.930586,0.085444,0.818369,119.114100,0.546216,0.982776,0.223608,0.839216,0.474510,0.329412
80,0.000000,0.476967,0.804533,0.255551,0.112210,0.272204,-0.955675,-0.481031,0.064043,-0.874361,135.095000,0.245406,0.883215,0.472940,101.096100,0.778961,0.387225,0.048912,0.709804,0.874510,0.333333
81,0.000000,0.823097,0.179814,0.488182,-0.808260,0.027971,-0.588162,0.107570,0.171898,-0.979224,216.231900,0.295375,0.438122,0.633096,65.951770,0.912628,0.561580,0.669129,0.882353,0.400000,0.666667
82,0.000000,0.607479,0.262523,0.537552,-0.405595,0.095121,-0.909090,0.589674,-0.129154,-0.797247,153.878800,0.761027,0.026522,0.163401,20.669800,0.490833,0.467570,0.910307,0.600000,0.325490,0.545098
83,0.000000,0.094442,0.262155,0.696214,0.481057,0.291451,-0.826825,-0.260710,-0.537584,-0.801894,23.434180,0.905319,0.460744,0.491327,91.458500,0.851608,0.099339,0.745163,0.352941,0.325490,0.819608
84,0.000000,0.244086,0.906967,0.956543,0.522319,-0.352015,-0.776704,0.497278,0.078423,-0.864040,16.658760,0.403072,0.359976,0.576784,37.501630,0.570322,0.064701,0.420947,0.384314,0.458824,0.709804
85,0.000000,0.293745,0.929484,0.536665,0.316411,-0.448135,-0.836097,0.218431,0.548189,-0.807327,372.966100,0.617223,0.503100,0.246961,58.333060,0.078041,0.724867,0.789617,0.431373,0.909804,0.670588
86,0.000000,0.023433,0.112725,0.925878,-0.617562,0.051879,-0.784809,-0.666161,0.125539,-0.735166,43.770990,0.484437,0.817467,0.611393,110.428200,0.754596,0.204057,0.531840,0.247059,0.298039,0.933333
87,0.000000,0.546246,0.902977,0.618815,-0.481399,-0.251310,-0.839701,0.320477,0.405647,-0.856005,38.417640,0.708666,0.327632,0.071609,96.295810,0.494969,0.373701,0.643287,0.682353,0.815686,0.752941
88,0.000000,0.258250,0.104802,0.958444,-0.123500,-0.221423,-0.967326,0.865219,0.011168,-0.501271,147.768500,0.985617,0.522724,0.499617,92.965540,0.868611,0.071260,0.884785,0.560784,0.227451,0.992157
89,0.000000,0.332505,0.557057,0.619126,0.651750,-0.147879,-0.743878,0.413979,-0.751019,-0.514385,376.631700,0.886696,0.515173,0.261712,34.528980,0.359084,0.686879,0.693659,0.603922,0.674510,0.639216
90,0.000000,0.235638,0.486459,0.197547,-0.143360,-0.532093,-0.834461,-0.530986,-0.471137,-0.704332,99.282030,0.303584,0.005470,0.829058,49.130070,0.832000,0.393967,0.655497,0.439216,0.521569,0.419608
91,0.000000,0.787242,0.807244,0.351550,-0.769729,-0.265853,-0.580378,-0.121142,0.839330,-0.529953,18.343150,0.123398,0.697835,0.205040,21.808090,0.117324,0.908879,0.833542,0.419608,0.678431,0.439216
92,0.000000,0.272157,0.288524,0.609790,-0.312621,-0.135875,-0.940110,-0.365852,-0.356737,-0.859588,187.934000,0.703256,0.149288,0.707449,54.869210,0.692848,0.534954,0.545661,0.521569,0.450980,0.737255
93,0.000000,0.727119,0.016361,0.049957,-0.344248,-0.140284,-0.928339,-0.082765,0.602875,-0.793532,130.106600,0.840480,0.134072,0.728502,24.109240,0.456768,0.419109,0.671057,0.701961,0.117647,0.219608
94,0.000000,0.770216,0.062064,0.122395,0.597098,-0.288861,-0.748354,-0.683824,0.142222,-0.715652,89.143810,0.243976,0.127768,0.398806,100.259900,0.213734,0.008580,0.424102,0.666667,0.090196,0.337255
95,0.000000,0.086635,0.886856,0.489208,-0.667661,0.074504,-0.740728,0.689060,0.504557,-0.520210,15.699810,0.082464,0.625947,0.793102,86.762140,0.232030,0.645449,0.585093,0.250980,0.890196,0.643137
96,0.000000,0.646148,0.500438,0.616802,0.592954,-0.529411,-0.606737,-0.443038,-0.545606,-0.711359,147.484500,0.700670,0.718710,0.066723,23.392780,0.232867,0.401460,0.515139,0.560784,0.525490,0.521569
97,0.000000,0.890278,0.248623,0.248657,-0.180574,0.663760,-0.725821,0.104545,-0.312272,-0.944223,317.945300,0.308776,0.810476,0.258791,66.745170,0.289857,0.444502,0.970974,0.733333,0.490196,0.501961
98,0.000000,0.740774,0.610751,0.096278,-0.540762,-0.499256,-0.676993,0.575721,0.471811,-0.667787,283.643900,0.176249,0.573959,0.349145,57.079920,0.323130,0.922540,0.136584,0.635294,0.733333,0.203922
99,0.000000,0.970907,0.209058,0.633840,-0.361047,-0.442693,-0.820773,-0.766818,0.236155,-0.596842,241.220300,0.104653,0.992033,0.616672,9.540281,0.034893,0.796590,0.315280,0.364706,0.450980,0.596079
100,0.000000,0.791391,0.975562,0.088232,-0.553927,-0.069457,-0.829663,0.286184,0.360525,-0.887762,28.648800,0.792916,0.632628,0.540988,38.778480,0.635510,0.155943,0.558735,0.717647,0.600000,0.250980
101,0.000000,0.602050,0.417043,0.071782,0.022726,0.066856,-0.997504,-0.453731,-0.395694,-0.798470,155.551400,0.583830,0.422986,0.128150,21.057210,0.676230,0.217984,0.789541,0.615686,0.411765,0.215686
102,0.000000,0.410620,0.038642,0.586113,0.598317,0.197372,-0.776570,0.783223,0.263625,-0.563085,244.696700,0.914510,0.578303,0.964948,2.723966,0.529048,0.488351,0.929384,0.623529,0.192157,0.752941
103,0.000000,0.922765,0.123621,0.850412,0.129763,-0.571927,-0.809976,-0.258326,-0.296746,-0.919353,19.098380,0.152695,0.192553,0.780597,105.893600,0.547018,0.116633,0.739891,0.913726,0.243137,0.941177
104,0.000000,0.483060,0.339473,0.006744,-0.327405,0.050315,-0.943544,0.607628,-0.121709,-0.784841,278.559200,0.588924,0.598400,0.464603,68.245230,0.863638,0.135564,0.904122,0.701961,0.458824,0.164706
105,0.000000,0.682707,0.869416,0.721517,0.234708,0.520858,-0.820743,-0.075673,-0.855095,-0.512919,89.228700,0.317722,0.656324,0.434118,74.147380,0.945542,0.854365,0.155941,0.823530,0.909804,0.560784
106,0.000000,0.752793,0.077770,0.066707,-0.053540,0.513988,-0.856125,-0.569274,-0.235661,-0.787649,299.002900,0.347005,0.002212,0.334877,24.921370,0.922116,0.027427,0.011799,0.705882,0.094118,0.152941
107,0.000000,0.276670,0.461303,0.863201,0.649244,0.337544,-0.681576,-0.483368,0.708238,-0.514542,309.295000,0.621346,0.004079,0.069770,39.006290,0.473836,0.578007,0.014569,0.431373,0.525490,0.325490
108,0.000000,0.861362,0.659356,0.173848,0.081318,0.732156,-0.676266,0.747872,-0.299216,-0.592585,327.326500,0.005686,0.248090,0.625840,75.581090,0.576505,0.295428,0.977267,0.831373,0.635294,0.454902
109,0.000000,0.628497,0.341609,0.833085,-0.122350,0.556215,-0.821983,-0.001946,-0.705298,-0.708908,157.605500,0.793032,0.070556,0.836698,115.555300,0.831900,0.622635,0.499895,0.850981,0.588235,0.878431
110,0.000000,0.948191,0.726830,0.409192,0.191592,0.386093,-0.902344,-0.504579,-0.653970,-0.563669,259.858900,0.687772,0.439566,0.570188,15.041310,0.479039,0.648922,0.382392,0.658824,0.564706,0.396079
111,0.000000,0.584546,0.657621,0.485447,-0.176257,0.246564,-0.952964,0.793103,0.041511,-0.607671,229.604000,0.112783,0.344689,0.854480,16.024680,0.492254,0.854892,0.975105,0.466667,0.588235,0.607843
112,0.000000,0.423331,0.890569,0.117073,-0.577862,0.596753,-0.556742,0.388416,-0.685133,-0.616219,343.772900,0.756233,0.981901,0.545282,5.219679,0.941215,0.553987,0.843112,0.349020,0.454902,0.188235
113,0.000000,0.234726,0.206181,0.750618,0.361193,-0.708605,-0.606151,0.135569,-0.627666,-0.766588,162.784200,0.031411,0.041052,0.427119,15.863900,0.118346,0.573787,0.155822,0.211765,0.294118,0.552941
114,0.000000,0.594692,0.083107,0.902443,0.066829,-0.850423,-0.521838,-0.394795,-0.224945,-0.890807,56.643260,0.310081,0.361440,0.289091,117.156800,0.907493,0.981358,0.657907,0.843137,0.396079,0.964706
115,0.000000,0.628672,0.560579,0.459877,0.410281,-0.454979,-0.790357,0.541028,-0.527850,-0.654724,359.088500,0.999511,0.937274,0.779662,105.004000,0.715371,0.208683,0.923929,0.980392,0.839216,0.811765
116,0.000000,0.934495,0.615918,0.434982,0.641539,0.229738,-0.731880,0.037063,-0.816738,-0.575817,30.868020,0.989013,0.888239,0.778868,50.909220,0.908628,0.886738,0.707107,0.890196,0.713726,0.564706
117,0.000000,0.275537,0.957016,0.445463,-0.483901,0.309115,-0.818711,0.656526,-0.443332,-0.610271,271.630600,0.827868,0.464976,0.296673,90.141060,0.756396,0.173250,0.556571,0.533333,0.701961,0.615686
118,0.000000,0.757515,0.334163,0.596313,-0.592622,-0.074548,-0.802024,0.402883,-0.165850,-0.900100,84.370680,0.294118,0.465736,0.976283,3.987665,0.234741,0.714914,0.146273,0.376471,0.317647,0.521569
119,0.000000,0.066163,0.406275,0.206964,-0.062253,0.838794,-0.540878,0.358330,-0.594036,-0.720223,198.302400,0.735956,0.702683,0.988930,15.759770,0.399322,0.827113,0.981816,0.176471,0.431373,0.329412
120,0.000000,0.626618,0.454517,0.701875,-0.188440,0.325907,-0.926431,-0.748226,-0.234387,-0.620661,134.328800,0.269153,0.448857,0.042313,3.447990,0.521651,0.389299,0.596022,0.392157,0.380392,0.376471
121,0.000000,0.837343,0.309033,0.842586,0.409025,0.329825,-0.850832,-0.154565,0.315770,-0.936162,58.345440,0.909017,0.085242,0.976669,60.051650,0.795627,0.814899,0.329985,0.878431,0.517647,0.776471
122,0.000000,0.665726,0.554334,0.342395,0.571138,0.504583,-0.647454,-0.457802,-0.307957,-0.834014,349.041400,0.582439,0.782580,0.250611,70.188870,0.444058,0.163708,0.250085,0.698039,0.549020,0.431373
123,0.000000,0.023876,0.171109,0.869569,0.043232,0.401237,-0.914954,0.674679,-0.208853,-0.707947,308.610000,0.697416,0.796301,0.061207,20.926140,0.604012,0.024791,0.465917,0.196078,0.368628,0.596079
124,0.000000,0.635399,0.530605,0.531784,-0.297951,0.465588,-0.833339,0.597279,0.269833,-0.755280,268.208700,0.853629,0.776877,0.707075,44.858600,0.360389,0.155426,0.843720,0.741177,0.623529,0.705882
