sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
15,0.000000,0.395722,0.519546,0.458519,0.816881,-0.067170,-0.572883,0.682736,0.462561,-0.565605,0.287933,0.743525,0.029201,0.743190,0.121502,0.845160,0.406274,0.372515,0.003922,0.000000,0.000000
16,0.000000,0.834446,0.318449,0.842898,0.851093,-0.105142,-0.514379,-0.118110,-0.577516,-0.807791,5.125386,0.701811,0.456813,0.065028,1.005476,0.844214,0.957545,0.073152,0.650980,0.066667,0.023529
17,0.000000,0.477297,0.909957,0.054640,-0.089593,0.457427,-0.884722,0.372957,0.211353,-0.903456,2.559247,0.018676,0.183946,0.639002,1.012528,0.154765,0.051106,0.144432,0.007843,0.031373,0.000000
18,0.000000,0.426942,0.716913,0.675753,0.334171,-0.747338,-0.574296,-0.432149,0.358060,-0.827672,1.239251,0.705021,0.534278,0.938189,1.284602,0.032083,0.104246,0.943726,0.000000,0.039216,0.458824
19,0.000000,0.955946,0.154916,0.221733,-0.299906,-0.553724,-0.776818,0.480074,-0.439179,-0.759376,5.810200,0.996029,0.046952,0.520738,0.023208,0.643347,0.997311,0.815053,0.976471,0.000000,0.003922
20,0.000000,0.136887,0.645497,0.808983,0.803632,-0.162498,-0.572512,-0.536948,-0.476676,-0.696036,1.189735,0.561589,0.517886,0.698018,1.460943,0.273583,0.003268,0.211957,0.000000,0.000000,0.176471
21,0.000000,0.762900,0.563907,0.741758,0.707964,0.198163,-0.677879,-0.714107,-0.119512,-0.689759,0.176732,0.223495,0.803680,0.871521,0.409232,0.851393,0.983758,0.211176,0.168628,0.090196,0.019608
22,0.000000,0.200225,0.063199,0.490588,-0.032455,0.027453,-0.999096,-0.682281,-0.437526,-0.585717,6.258440,0.321555,0.149229,0.007894,0.050359,0.893473,0.016765,0.032940,0.000000,0.000000,0.000000
23,0.000000,0.318677,0.061424,0.306587,-0.702172,-0.085129,-0.706900,0.221402,0.176794,-0.959023,5.476279,0.405153,0.627858,0.080950,1.506342,0.582513,0.443128,0.619875,0.058824,0.000000,0.043137
24,0.000000,0.358891,0.005047,0.908124,0.677548,0.370155,-0.635543,-0.279265,0.492292,-0.824414,1.028985,0.546715,0.320311,0.973336,0.317555,0.907498,0.416330,0.716823,0.007843,0.000000,0.278431
25,0.000000,0.535604,0.048968,0.470976,0.346672,0.554817,-0.756305,-0.022810,0.817476,-0.575510,2.962890,0.114899,0.343665,0.923028,1.790811,0.376001,0.335762,0.066878,0.152941,0.000000,0.133333
26,0.000000,0.795066,0.755015,0.863721,-0.229544,0.793019,-0.564297,-0.745680,0.271201,-0.608615,2.879987,0.956986,0.150058,0.343757,0.056461,0.405784,0.954081,0.104597,0.345098,0.007843,0.023529
27,0.000000,0.308223,0.555272,0.415678,0.616691,0.498997,-0.608847,0.534471,0.606355,-0.588791,0.552566,0.248749,0.344653,0.586345,1.400530,0.550839,0.046404,0.621617,0.035294,0.007843,0.117647
28,0.000000,0.458363,0.686295,0.678908,0.051679,0.099170,-0.993728,-0.478218,-0.468948,-0.742560,0.150140,0.280215,0.951339,0.816627,0.475968,0.259682,0.953152,0.225551,0.007843,0.188235,0.027451
29,0.000000,0.797555,0.885981,0.835975,0.170550,0.726668,-0.665483,0.544460,0.594389,-0.591832,1.377316,0.551416,0.584072,0.120424,0.850125,0.254568,0.928125,0.858853,0.172549,0.607843,0.439216
30,0.000000,0.460633,0.606069,0.377532,-0.233889,0.576594,-0.782838,-0.430475,-0.063287,-0.900381,3.671117,0.336099,0.443850,0.440097,0.549716,0.639847,0.742771,0.866022,0.050980,0.160784,0.047059
31,0.000000,0.047860,0.903057,0.444226,0.151422,-0.472637,-0.868151,0.054824,0.435545,-0.898496,4.138673,0.650720,0.287784,0.159969,1.187224,0.221897,0.027570,0.333636,0.000000,0.039216,0.039216
32,0.000000,0.891500,0.183789,0.303692,0.403099,-0.721072,-0.563530,-0.083635,-0.073154,-0.993808,5.928477,0.236615,0.060519,0.022273,1.434024,0.861954,0.793279,0.628783,0.831373,0.007843,0.039216
33,0.000000,0.243263,0.338501,0.213613,0.386524,-0.385401,-0.837894,-0.525143,-0.429584,-0.734631,3.473210,0.710905,0.522027,0.770865,1.059813,0.652269,0.746515,0.237310,0.023529,0.066667,0.007843
34,0.000000,0.223651,0.653475,0.822069,-0.421661,-0.463831,-0.779142,0.463785,0.413237,-0.783670,4.869590,0.212921,0.544549,0.036224,0.736489,0.540144,0.307790,0.927487,0.003922,0.101961,0.400000
35,0.000000,0.663187,0.279207,0.791158,0.299228,0.584573,-0.754147,-0.245107,-0.498709,-0.831392,0.222196,0.187365,0.446719,0.918140,1.793319,0.601082,0.765363,0.587654,0.392157,0.066667,0.560784
36,0.000000,0.119176,0.054369,0.766490,0.111876,-0.821386,-0.559293,-0.107987,0.702563,-0.703381,1.338774,0.029162,0.340643,0.436725,1.726508,0.870172,0.253468,0.562481,0.003922,0.000000,0.470588
37,0.000000,0.774263,0.729138,0.750543,-0.229889,-0.023970,-0.972922,0.317815,-0.223266,-0.921491,1.921976,0.932631,0.916105,0.136329,0.389770,0.188505,0.186986,0.665276,0.262745,0.223529,0.121569
38,0.000000,0.371747,0.089103,0.808953,-0.028682,-0.411158,-0.911113,0.114503,-0.500177,-0.858320,0.137551,0.033873,0.112749,0.279226,0.690713,0.681966,0.342621,0.393432,0.023529,0.000000,0.145098
39,0.000000,0.289088,0.362227,0.200410,0.023198,0.034809,-0.999125,0.098443,-0.006095,-0.995124,3.740886,0.613631,0.033882,0.255399,1.083080,0.752159,0.414870,0.383087,0.054902,0.019608,0.000000
40,0.000000,0.305211,0.773541,0.747906,-0.008607,-0.559401,-0.828852,0.111077,0.312715,-0.943330,2.085342,0.214865,0.818973,0.904972,1.458680,0.280261,0.810439,0.094698,0.007843,0.705882,0.215686
41,0.000000,0.666229,0.771285,0.532703,0.763669,0.314833,-0.563640,-0.416860,0.547961,-0.725236,3.504491,0.379217,0.230124,0.856872,1.445262,0.109666,0.433448,0.728719,0.050980,0.329412,0.278431
42,0.000000,0.216124,0.384073,0.328619,0.627923,-0.333923,-0.702999,-0.005828,0.658333,-0.752705,0.480051,0.617975,0.482381,0.656134,0.348200,0.296725,0.933985,0.298772,0.000000,0.011765,0.000000
43,0.000000,0.173843,0.732620,0.865744,-0.234154,0.596962,-0.767339,-0.292983,-0.058122,-0.954350,2.234986,0.221496,0.256994,0.825244,1.648131,0.341580,0.318199,0.697413,0.003922,0.254902,0.913726
44,0.000000,0.522256,0.470854,0.071987,0.052820,0.603569,-0.795559,-0.558003,0.507102,-0.656872,4.782337,0.938053,0.219580,0.123087,1.005604,0.809956,0.516221,0.701840,0.407843,0.086275,0.003922
45,0.000000,0.380709,0.668720,0.634083,0.098557,-0.321591,-0.941735,-0.454603,0.512351,-0.728583,1.326750,0.290900,0.289350,0.437921,1.497997,0.198087,0.196567,0.712972,0.007843,0.101961,0.352941
46,0.000000,0.638984,0.937519,0.790900,-0.482814,-0.659664,-0.575964,-0.270582,-0.592763,-0.758563,2.648445,0.057640,0.503248,0.937159,0.131009,0.477784,0.250749,0.335695,0.003922,0.160784,0.396079
47,0.000000,0.071715,0.448998,0.715971,0.189726,0.673143,-0.714761,-0.816134,-0.248379,-0.521760,5.155893,0.715247,0.334217,0.649275,0.147824,0.783035,0.896964,0.632747,0.000000,0.003922,0.027451
48,0.000000,0.943337,0.814491,0.092751,-0.649914,0.430351,-0.626426,0.766892,-0.181385,-0.615611,0.951669,0.977492,0.231177,0.894004,1.260159,0.538998,0.568513,0.166872,0.533333,0.411765,0.000000
49,0.000000,0.393240,0.323562,0.265899,-0.629949,0.322204,-0.706646,-0.768047,-0.021869,-0.640020,5.657974,0.784684,0.116896,0.128142,0.069267,0.549811,0.817910,0.686261,0.113726,0.003922,0.003922
50,0.000000,0.325725,0.353249,0.595117,-0.644508,0.038456,-0.763630,0.321002,-0.409536,-0.853954,0.789042,0.552713,0.002255,0.100897,1.921615,0.546650,0.321522,0.861815,0.074510,0.039216,0.466667
51,0.000000,0.650559,0.422660,0.946232,-0.148877,0.714738,-0.683364,-0.593089,-0.135739,-0.793612,6.237812,0.985811,0.232233,0.423382,0.252974,0.797855,0.988875,0.956366,0.427451,0.019608,0.325490
52,0.000000,0.221277,0.145814,0.802525,0.518704,0.655244,-0.549183,-0.618586,0.261632,-0.740878,0.852876,0.067589,0.371391,0.354677,0.365856,0.710811,0.784254,0.504014,0.000000,0.000000,0.094118
53,0.000000,0.414222,0.511071,0.406462,-0.137122,-0.522047,-0.841822,-0.410277,-0.680425,-0.607202,2.628818,0.703540,0.093816,0.986803,0.287830,0.209436,0.772732,0.938329,0.031373,0.023529,0.121569
54,0.000000,0.549382,0.242535,0.078169,0.654664,-0.120417,-0.746267,-0.324071,0.324676,-0.888574,0.309176,0.725519,0.766882,0.901597,1.531905,0.988710,0.543613,0.207202,0.364706,0.011765,0.000000
55,0.000000,0.575981,0.813525,0.619677,0.636630,-0.489444,-0.595942,-0.476640,0.010221,-0.879039,5.872354,0.074203,0.446255,0.901681,0.062148,0.897172,0.418249,0.276358,0.000000,0.027451,0.086275
56,0.000000,0.136782,0.493762,0.781523,0.702951,0.068531,-0.707929,0.301505,0.420074,-0.855940,4.868762,0.300805,0.412818,0.584255,0.956177,0.231007,0.979273,0.995417,0.000000,0.215686,0.658824
57,0.000000,0.274555,0.484299,0.736631,-0.378873,0.318125,-0.869053,0.318357,0.124513,-0.939758,5.992613,0.447499,0.061021,0.098791,1.355713,0.277053,0.213947,0.234884,0.011765,0.031373,0.149020
58,0.000000,0.444355,0.323674,0.678732,-0.062717,-0.301527,-0.951393,-0.498227,-0.096042,-0.861711,3.730233,0.449128,0.709522,0.432300,1.948086,0.820952,0.250146,0.822125,0.270588,0.058824,0.639216
59,0.000000,0.195876,0.017414,0.363492,0.698943,-0.501582,-0.509799,-0.728811,-0.212143,-0.651022,0.735951,0.746026,0.735357,0.242597,1.125519,0.452244,0.560527,0.491030,0.003922,0.003922,0.039216
60,0.000000,0.837502,0.540936,0.306120,0.284948,-0.717514,-0.635593,-0.254908,-0.816113,-0.518634,1.035030,0.068725,0.364374,0.838969,1.225807,0.967660,0.335365,0.603981,0.701961,0.094118,0.047059
61,0.000000,0.791191,0.131129,0.721982,0.046413,-0.836725,-0.545653,-0.636288,-0.219483,-0.739571,3.069774,0.144315,0.271057,0.766117,0.842095,0.036716,0.384756,0.908806,0.003922,0.000000,0.458824
62,0.000000,0.164549,0.199337,0.121061,-0.362864,0.280755,-0.888542,-0.696879,-0.277671,-0.661255,1.589837,0.730362,0.434638,0.946587,1.356199,0.214418,0.765737,0.385604,0.000000,0.007843,0.000000
63,0.000000,0.643590,0.047902,0.903027,0.857225,-0.106475,-0.503814,0.634215,-0.510087,-0.581019,1.252610,0.383794,0.675134,0.254667,1.197887,0.745244,0.849642,0.738898,0.325490,0.000000,0.627451
64,0.000000,0.582241,0.196786,0.111630,-0.627177,0.155677,-0.763160,0.141335,-0.853221,-0.502034,4.071239,0.857602,0.929783,0.596904,0.679871,0.526862,0.783865,0.877691,0.129412,0.003922,0.000000
65,0.000000,0.390171,0.535279,0.602074,-0.273279,-0.634556,-0.722951,0.359874,0.469338,-0.806357,1.656780,0.783295,0.968977,0.479846,0.095212,0.439705,0.400936,0.710515,0.003922,0.011765,0.007843
66,0.000000,0.684276,0.290038,0.451003,-0.012965,-0.203759,-0.978935,-0.248240,-0.416546,-0.874566,2.465256,0.597822,0.862909,0.459070,0.753733,0.234320,0.932876,0.480773,0.160784,0.058824,0.058824
67,0.000000,0.939319,0.682791,0.621315,0.329196,0.068159,-0.941799,-0.485046,0.716475,-0.501392,0.494644,0.976738,0.324266,0.043756,0.729109,0.745330,0.225647,0.220317,0.466667,0.047059,0.023529
68,0.000000,0.959318,0.903867,0.170970,0.320688,-0.368104,-0.872731,-0.291142,0.396675,-0.870566,0.437511,0.966052,0.190930,0.231613,0.625093,0.084376,0.039933,0.237854,0.086275,0.003922,0.000000
69,0.000000,0.517490,0.216837,0.240945,-0.532032,0.470428,-0.704017,-0.541616,-0.139074,-0.829042,4.913887,0.155907,0.177489,0.886068,0.463273,0.643873,0.616019,0.421586,0.050980,0.003922,0.023529
70,0.000000,0.465947,0.114240,0.773363,-0.210578,0.638517,-0.740238,-0.339302,0.658383,-0.671867,4.601448,0.658890,0.034012,0.700676,0.800880,0.507601,0.699672,0.124031,0.160784,0.000000,0.380392
71,0.000000,0.095983,0.655161,0.281456,-0.530303,-0.319202,-0.785423,0.799323,-0.267102,-0.538274,0.444126,0.144263,0.820759,0.363829,1.284599,0.991123,0.406567,0.979925,0.000000,0.180392,0.050980
72,0.000000,0.541132,0.404771,0.227603,-0.433047,0.683298,-0.587856,-0.502035,-0.357577,-0.787464,3.917520,0.889740,0.207258,0.498440,0.426330,0.422920,0.791978,0.849741,0.129412,0.023529,0.003922
73,0.000000,0.775405,0.191667,0.731737,-0.364632,0.553347,-0.748900,-0.208351,-0.256682,-0.943771,5.750726,0.971043,0.706085,0.337554,1.069605,0.344242,0.968007,0.272640,0.721569,0.023529,0.176471
74,0.000000,0.961464,0.353140,0.915808,0.531005,0.578832,-0.618860,-0.381529,-0.666218,-0.640772,0.349235,0.456153,0.437791,0.490150,1.232422,0.369116,0.747117,0.681348,0.384314,0.074510,0.600000
75,0.000000,0.262606,0.730227,0.125875,-0.393772,-0.416473,-0.819447,0.189849,-0.781880,-0.593820,0.522085,0.964043,0.108814,0.462111,0.235866,0.799969,0.620757,0.152686,0.003922,0.050980,0.003922
76,0.000000,0.547847,0.256876,0.972321,0.376661,0.690294,-0.617754,0.442604,-0.564733,-0.696547,4.491285,0.222602,0.467121,0.357173,0.610851,0.260901,0.195997,0.995788,0.019608,0.003922,0.537255
77,0.000000,0.134818,0.399505,0.725345,0.166454,-0.187201,-0.968116,0.209792,0.584464,-0.783830,2.006858,0.436348,0.095235,0.896526,0.157915,0.100275,0.641610,0.552972,0.000000,0.000000,0.184314
78,0.000000,0.091978,0.724319,0.670063,-0.116235,0.855064,-0.505327,-0.432983,-0.367594,-0.823043,4.149224,0.981910,0.203678,0.410616,0.211822,0.828427,0.186019,0.204213,0.000000,0.003922,0.007843
79,0.000000,0.519253,0.977468,0.688005,-0.179765,-0.283989,-0.941825,-0.311277,0.717101,-0.623597,5.167589,0.904131,0.349368,0.830733,1.433888,0.190061,0.874071,0.436781,0.180392,1.000000,0.431373
80,0.000000,0.052665,0.517000,0.251606,-0.298505,-0.731434,-0.613107,-0.666406,-0.287393,-0.687975,0.724454,0.108421,0.950592,0.597537,1.694095,0.094991,0.807167,0.365995,0.000000,0.325490,0.007843
81,0.000000,0.419466,0.979865,0.343074,-0.532110,-0.585446,-0.611647,-0.160379,-0.684942,-0.710728,1.069337,0.173269,0.805489,0.577098,1.994409,0.064345,0.071566,0.675499,0.007843,0.301961,0.121569
82,0.000000,0.104237,0.255357,0.560554,0.342567,-0.047418,-0.938296,0.470904,-0.246951,-0.846915,3.679579,0.381785,0.207360,0.367652,0.569421,0.549840,0.593840,0.873439,0.000000,0.003922,0.152941
83,0.000000,0.637897,0.920669,0.127816,0.311442,-0.695034,-0.648021,-0.386821,0.060077,-0.920196,2.022766,0.420041,0.379890,0.199486,0.740550,0.961309,0.671747,0.909617,0.254902,0.403922,0.000000
84,0.000000,0.487813,0.626423,0.834283,0.650449,-0.219592,-0.727115,-0.114742,-0.346989,-0.930824,5.010528,0.979458,0.319540,0.697106,1.224289,0.146770,0.919933,0.365886,0.227451,0.392157,0.545098
85,0.000000,0.197108,0.160428,0.735612,-0.283987,-0.244886,-0.927029,0.316918,0.641167,-0.698905,5.639050,0.423681,0.411654,0.135832,0.034404,0.574286,0.590646,0.368229,0.000000,0.000000,0.000000
86,0.000000,0.312134,0.728625,0.409405,0.155112,0.637511,-0.754665,0.242411,-0.726773,-0.642680,4.520847,0.597125,0.304308,0.070860,1.465151,0.661924,0.427535,0.226491,0.050980,0.282353,0.015686
87,0.000000,0.611465,0.440449,0.979658,-0.334268,-0.249456,-0.908866,0.053789,-0.467982,-0.882099,3.643191,0.340741,0.044768,0.083231,1.932721,0.952098,0.460434,0.137192,0.576471,0.125490,0.235294
88,0.000000,0.856096,0.788357,0.190206,-0.458962,-0.515250,-0.723790,0.387034,-0.667103,-0.636536,3.744400,0.164818,0.667628,0.079000,0.951993,0.681337,0.652593,0.887051,0.427451,0.478431,0.007843
89,0.000000,0.931851,0.983419,0.896563,-0.679195,-0.395971,-0.617982,-0.749783,0.248939,-0.613070,3.692081,0.089949,0.961834,0.107254,1.589226,0.335396,0.308877,0.304906,0.427451,1.000000,0.356863
90,0.000000,0.515209,0.834022,0.275362,-0.060108,-0.727613,-0.683350,-0.394383,-0.656265,-0.643256,0.555724,0.018640,0.152813,0.579174,1.856005,0.857287,0.385162,0.820397,0.337255,0.435294,0.074510
91,0.000000,0.110211,0.736651,0.724234,-0.389261,-0.619192,-0.681966,-0.235424,0.179855,-0.955106,1.992341,0.300941,0.166986,0.517718,1.247579,0.455016,0.418575,0.381605,0.003922,0.250980,0.254902
92,0.000000,0.520778,0.310788,0.079726,-0.682994,0.232387,-0.692471,-0.849244,-0.029669,-0.527167,1.423334,0.193492,0.304231,0.265120,0.915956,0.394528,0.057312,0.850627,0.066667,0.003922,0.003922
93,0.000000,0.492799,0.392596,0.811881,-0.631976,-0.110573,-0.767060,-0.589994,-0.537903,-0.602136,1.501017,0.839079,0.281577,0.853753,0.529453,0.846927,0.478358,0.110058,0.129412,0.007843,0.200000
94,0.000000,0.634638,0.827703,0.889766,0.653387,0.364178,-0.663672,-0.257763,-0.695529,-0.670670,3.474877,0.494863,0.304866,0.184892,1.881599,0.801679,0.992823,0.964908,0.482353,1.000000,1.000000
95,0.000000,0.032281,0.203269,0.095818,-0.427537,-0.628806,-0.649474,-0.514752,-0.581235,-0.630235,1.729753,0.767495,0.558533,0.436621,1.453128,0.900850,0.617909,0.453535,0.000000,0.007843,0.000000
96,0.000000,0.330685,0.354771,0.929353,-0.353257,0.342645,-0.870519,-0.620825,0.275669,-0.733882,5.559063,0.110625,0.689522,0.393607,0.067050,0.100376,0.545348,0.505596,0.000000,0.050980,0.188235
97,0.000000,0.264753,0.315970,0.354069,0.555114,-0.570621,-0.605178,0.262666,-0.486737,-0.833123,5.338571,0.619736,0.720738,0.695775,0.601705,0.713255,0.747989,0.759295,0.027451,0.078431,0.098039
98,0.000000,0.538030,0.828847,0.590153,-0.059756,0.393709,-0.917291,0.627466,-0.014183,-0.778515,5.294671,0.970788,0.162461,0.634367,0.034035,0.839234,0.905750,0.366205,0.254902,0.011765,0.113726
99,0.000000,0.915989,0.560708,0.786587,0.585184,0.365664,-0.723774,-0.091682,-0.841278,-0.532772,5.537534,0.235927,0.114194,0.978562,1.803746,0.396847,0.033327,0.047631,0.529412,0.003922,0.047059
100,0.000000,0.581927,0.167100,0.679511,0.171442,0.742145,-0.647942,-0.267422,0.823636,-0.500109,3.489130,0.718669,0.013390,0.138700,1.904627,0.370523,0.673921,0.800278,0.325490,0.007843,0.572549
101,0.000000,0.830509,0.125685,0.056378,-0.172552,0.295090,-0.939759,0.407811,0.196312,-0.891713,4.701793,0.265197,0.709135,0.225716,1.274911,0.537187,0.480124,0.048228,0.450980,0.003922,0.000000
102,0.000000,0.241120,0.693790,0.315536,0.788607,-0.062811,-0.611681,-0.795794,-0.223686,-0.562740,0.309138,0.396046,0.179727,0.019510,1.988670,0.728403,0.513126,0.156484,0.043137,0.407843,0.003922
103,0.000000,0.067152,0.894014,0.339329,-0.351109,-0.657175,-0.666966,-0.021846,0.661126,-0.749957,2.169787,0.152092,0.967297,0.588273,1.230183,0.069268,0.898633,0.076245,0.000000,0.772549,0.000000
104,0.000000,0.007510,0.958384,0.913929,-0.455017,-0.332835,-0.825942,0.683468,-0.456127,-0.569930,4.814432,0.676688,0.641743,0.403506,0.583010,0.379945,0.676617,0.985419,0.000000,0.466667,0.466667
105,0.000000,0.218167,0.575353,0.849173,0.660202,-0.511251,-0.550233,-0.596292,-0.528270,-0.604456,2.738252,0.509333,0.472317,0.035624,0.036608,0.848919,0.134975,0.117587,0.000000,0.003922,0.000000
106,0.000000,0.713057,0.556519,0.551387,-0.573152,0.298877,-0.763000,0.118592,-0.138762,-0.983199,5.456571,0.554592,0.030789,0.566838,1.477740,0.995907,0.424349,0.291954,0.721569,0.152941,0.176471
107,0.000000,0.702348,0.179632,0.692346,0.781968,-0.297033,-0.547995,0.728876,-0.375822,-0.572274,0.699390,0.178128,0.254861,0.897579,0.334737,0.929707,0.409586,0.769049,0.125490,0.003922,0.172549
108,0.000000,0.173935,0.634260,0.189643,0.025152,-0.525296,-0.850548,-0.170256,0.138302,-0.975646,2.223312,0.692719,0.645098,0.183275,1.420087,0.049914,0.482368,0.769438,0.003922,0.298039,0.011765
109,0.000000,0.295784,0.634991,0.078969,-0.602218,0.377645,-0.703362,0.801306,0.274940,-0.531335,1.547437,0.620258,0.105840,0.235823,1.225954,0.029765,0.901969,0.329485,0.000000,0.360784,0.000000
110,0.000000,0.193361,0.290476,0.534564,-0.361948,-0.456375,-0.812844,0.141146,0.558938,-0.817108,0.435609,0.009612,0.228631,0.151772,1.668185,0.130338,0.504242,0.772313,0.000000,0.027451,0.286275
111,0.000000,0.626587,0.725691,0.047014,-0.612000,-0.307281,-0.728721,-0.599066,0.333012,-0.728165,1.839645,0.126283,0.713952,0.850580,0.841947,0.089903,0.096601,0.496154,0.007843,0.125490,0.000000
112,0.000000,0.855928,0.328559,0.194322,0.341612,-0.671766,-0.657291,-0.352231,0.749939,-0.559933,6.260078,0.848855,0.448036,0.185215,1.828495,0.131358,0.295655,0.541152,0.149020,0.019608,0.007843
113,0.000000,0.337523,0.420847,0.659577,0.768975,-0.302975,-0.562925,-0.786296,-0.033331,-0.616950,5.683487,0.034443,0.473690,0.220192,0.006998,0.878514,0.490033,0.534085,0.000000,0.000000,0.000000
114,0.000000,0.385920,0.724400,0.433460,0.828379,-0.046142,-0.558264,-0.346280,0.715421,-0.606847,4.157561,0.656536,0.081761,0.490318,0.374727,0.526812,0.980313,0.527253,0.007843,0.160784,0.007843
115,0.000000,0.347328,0.052707,0.257764,0.106020,-0.472963,-0.874681,-0.384999,0.548731,-0.742071,0.078476,0.591681,0.740072,0.309187,1.580713,0.776661,0.639067,0.169693,0.101961,0.000000,0.003922
116,0.000000,0.028943,0.966432,0.670332,0.226480,-0.485037,-0.844657,0.266930,0.676079,-0.686780,2.066084,0.982938,0.661875,0.940374,1.602455,0.313617,0.727407,0.856628,0.000000,0.968628,0.560784
117,0.000000,0.904192,0.487313,0.877675,0.197693,0.671146,-0.714479,0.632546,-0.421076,-0.650062,3.038868,0.631258,0.166917,0.973825,0.409823,0.137057,0.021240,0.686860,0.113726,0.000000,0.384314
118,0.000000,0.104646,0.785695,0.392415,0.678143,0.178714,-0.712870,0.459683,-0.499164,-0.734525,3.151237,0.755206,0.713764,0.477076,0.745601,0.808098,0.815830,0.945284,0.000000,0.494118,0.086275
119,0.000000,0.172009,0.249573,0.565498,-0.228616,-0.365615,-0.902253,0.392852,-0.491206,-0.777422,4.175691,0.314640,0.925913,0.274231,0.581862,0.639417,0.506131,0.345219,0.000000,0.031373,0.043137
120,0.000000,0.416764,0.196412,0.218027,0.315029,-0.505558,-0.803224,0.319929,0.214414,-0.922861,3.404056,0.502319,0.211746,0.207596,1.713898,0.027403,0.792418,0.626643,0.007843,0.019608,0.015686
121,0.000000,0.212605,0.400746,0.377104,-0.633382,0.175110,-0.753766,0.008360,0.731065,-0.682256,3.585188,0.867233,0.735625,0.984368,1.400353,0.607847,0.551343,0.921924,0.023529,0.133333,0.219608
122,0.000000,0.848627,0.998534,0.493250,0.312593,-0.618279,-0.721122,-0.010247,0.865392,-0.500992,5.679535,0.065796,0.336212,0.528444,1.329472,0.455483,0.889593,0.090950,0.384314,0.984314,0.003922
123,0.000000,0.685740,0.214048,0.350633,-0.428582,-0.454942,-0.780606,0.321579,-0.797920,-0.509814,3.183439,0.007836,0.582866,0.682980,0.732022,0.560142,0.217073,0.216990,0.160784,0.003922,0.019608
124,0.000000,0.926022,0.726001,0.674673,0.139367,-0.581907,-0.801225,0.186900,-0.604542,-0.774337,2.713867,0.600834,0.559780,0.373868,1.636534,0.512035,0.382821,0.250773,0.803922,0.384314,0.188235
