sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
31,0.000000,0.670150,0.754647,0.483533,0.587368,0.552286,-0.591590,-0.211065,-0.529389,-0.821705,2.630497,0.505528,0.191552,0.091429,1.348690,0.067631,0.990058,0.308994,0.207843,0.784314,0.290196
32,0.000000,0.011209,0.661420,0.561791,-0.411845,0.387661,-0.824683,-0.649952,-0.126858,-0.749313,0.025036,0.761352,0.454962,0.256141,1.902721,0.797877,0.773127,0.973934,0.011765,0.721569,0.678431
33,0.000000,0.810555,0.520211,0.906724,-0.664514,-0.540685,-0.515830,0.192857,0.039466,-0.980433,4.091118,0.790379,0.165474,0.609499,1.289125,0.287078,0.131183,0.735173,0.611765,0.207843,0.862745
34,0.000000,0.478967,0.503662,0.361778,-0.408481,0.701134,-0.584426,0.392544,0.452733,-0.800589,0.257534,0.043332,0.479627,0.912790,1.284345,0.888387,0.474778,0.074010,0.470588,0.368628,0.113726
35,0.000000,0.385083,0.234392,0.413458,0.627317,0.575153,-0.525045,-0.525423,0.132656,-0.840436,4.550313,0.768239,0.422055,0.908263,1.892811,0.620958,0.956307,0.565596,0.403922,0.298039,0.427451
36,0.000000,0.141091,0.064113,0.841467,-0.807474,0.137738,-0.573598,0.027556,-0.780748,-0.624238,2.314869,0.646630,0.432111,0.641197,0.134680,0.655827,0.873296,0.537376,0.027451,0.011765,0.301961
37,0.000000,0.700279,0.091016,0.872984,-0.536963,-0.081462,-0.839663,0.643965,-0.517801,-0.563197,3.353400,0.912522,0.449855,0.088462,0.734089,0.647522,0.002011,0.708271,0.517647,0.007843,0.596079
38,0.000000,0.626092,0.760170,0.204130,-0.219480,0.483734,-0.847249,-0.026120,-0.464811,-0.885024,1.590302,0.583901,0.641565,0.555412,0.581195,0.203126,0.473289,0.520595,0.266667,0.443137,0.101961
39,0.000000,0.592342,0.753902,0.026140,0.562023,-0.612701,-0.555633,0.646179,0.186232,-0.740115,1.113169,0.173885,0.748875,0.987498,0.141919,0.697756,0.393404,0.869863,0.180392,0.309804,0.011765
40,0.000000,0.708178,0.459910,0.496539,-0.133750,-0.703511,-0.697985,0.550850,0.174514,-0.816155,1.199717,0.650796,0.223928,0.965878,1.221270,0.165968,0.819338,0.486944,0.341177,0.419608,0.384314
41,0.000000,0.886910,0.723413,0.589770,-0.513308,-0.116353,-0.850280,0.732807,0.458449,-0.502811,5.683928,0.556448,0.358494,0.023910,1.130220,0.359632,0.980566,0.087443,0.541177,0.694118,0.172549
42,0.000000,0.607753,0.987266,0.185161,-0.455227,0.251255,-0.854189,0.457899,-0.673840,-0.579886,6.077792,0.093387,0.251355,0.341689,1.730612,0.970865,0.598055,0.733138,0.698039,0.917647,0.188235
43,0.000000,0.937080,0.237487,0.917462,0.375944,-0.248208,-0.892782,0.746468,0.152438,-0.647725,5.619734,0.752126,0.832235,0.079681,0.640251,0.531781,0.873075,0.938066,0.905882,0.270588,0.674510
44,0.000000,0.476779,0.668974,0.083711,-0.054717,-0.633849,-0.771519,0.527758,-0.670715,-0.521166,3.755706,0.566493,0.626679,0.534592,0.549989,0.466317,0.330963,0.821939,0.321569,0.450980,0.058824
45,0.000000,0.112088,0.488285,0.503274,0.574549,-0.261101,-0.775706,-0.403373,-0.635863,-0.658003,6.113422,0.917979,0.603587,0.678918,0.759025,0.189445,0.272852,0.057717,0.090196,0.313726,0.294118
46,0.000000,0.638593,0.831110,0.991842,-0.134296,0.674511,-0.725948,0.305726,0.274809,-0.911598,0.509454,0.022271,0.755081,0.699296,0.870876,0.471664,0.721531,0.525566,0.388235,0.654902,0.678431
47,0.000000,0.796667,0.771985,0.242472,-0.347397,0.363283,-0.864489,0.278346,0.281990,-0.918153,0.404674,0.388764,0.067736,0.881259,1.918992,0.578401,0.187269,0.110179,0.772549,0.443137,0.113726
48,0.000000,0.913788,0.465134,0.873729,-0.186802,-0.818152,-0.543812,-0.730964,-0.435823,-0.525119,2.867400,0.119258,0.660754,0.115385,0.114911,0.593449,0.264662,0.774087,0.250980,0.239216,0.266667
49,0.000000,0.883669,0.844183,0.432210,0.360538,-0.103929,-0.926937,0.538280,-0.513926,-0.667933,0.228282,0.583546,0.547850,0.310184,0.566995,0.543110,0.495431,0.361992,0.490196,0.443137,0.180392
50,0.000000,0.274348,0.784612,0.326138,0.745729,-0.202830,-0.634624,0.566908,0.071609,-0.820663,5.887801,0.739787,0.042021,0.757940,1.940464,0.120595,0.833108,0.746099,0.266667,0.894118,0.450980
51,0.000000,0.989773,0.426383,0.675447,0.392693,0.441603,-0.806709,-0.320252,-0.769249,-0.552896,1.677534,0.163928,0.962216,0.915586,1.105296,0.537511,0.694193,0.045841,0.717647,0.341177,0.137255
52,0.000000,0.092898,0.807106,0.948919,0.080573,-0.751365,-0.654949,0.017717,0.556039,-0.830967,5.899219,0.335019,0.303222,0.051526,0.577213,0.552042,0.248542,0.920616,0.035294,0.317647,0.658824
53,0.000000,0.478638,0.125286,0.109343,0.047204,0.842247,-0.537021,-0.032454,0.342060,-0.939118,6.078683,0.736095,0.375628,0.969134,1.746227,0.595447,0.637546,0.918611,0.580392,0.145098,0.200000
54,0.000000,0.833891,0.907992,0.464148,0.074143,0.822371,-0.564100,-0.105385,0.487575,-0.866698,5.394719,0.189232,0.536627,0.729592,1.201571,0.921842,0.390240,0.505432,0.815686,0.772549,0.486275
55,0.000000,0.798584,0.560108,0.146630,-0.691447,-0.397095,-0.603503,0.103333,-0.212432,-0.971697,2.726176,0.468667,0.461467,0.642410,1.589357,0.459317,0.313368,0.208364,0.678431,0.403922,0.090196
56,0.000000,0.156444,0.868287,0.229727,0.005603,0.546336,-0.837548,-0.543634,0.653681,-0.526463,3.219528,0.150004,0.732567,0.581073,1.483275,0.539432,0.359144,0.827235,0.121569,0.772549,0.250980
57,0.000000,0.836612,0.169614,0.448236,0.220065,0.487998,-0.844647,0.083937,-0.855104,-0.511618,2.196809,0.019081,0.775666,0.571293,0.850621,0.854480,0.032583,0.672069,0.666667,0.015686,0.313726
58,0.000000,0.112472,0.714507,0.282830,0.038774,0.369084,-0.928587,0.227152,0.304959,-0.924880,3.181919,0.733997,0.963126,0.624120,1.551601,0.472868,0.991543,0.434312,0.113726,0.972549,0.254902
59,0.000000,0.789845,0.943842,0.458490,0.108554,0.216534,-0.970221,-0.236154,-0.776449,-0.584259,6.093502,0.502175,0.549230,0.161905,1.659694,0.987123,0.092926,0.537246,0.937255,0.533333,0.400000
60,0.000000,0.937778,0.374639,0.126117,0.110999,-0.512973,-0.851198,0.449659,0.449775,-0.771692,0.444615,0.665359,0.433189,0.509311,0.006660,0.878470,0.593250,0.853356,0.168628,0.019608,0.007843
61,0.000000,0.855112,0.072969,0.533192,-0.005143,0.729289,-0.684187,-0.194784,0.619381,-0.760544,2.351849,0.252393,0.015186,0.398226,1.895290,0.854180,0.807413,0.397814,0.980392,0.094118,0.450980
62,0.000000,0.760045,0.600441,0.581562,0.179783,0.265247,-0.947271,-0.663314,-0.314381,-0.679102,0.046178,0.017551,0.019740,0.463758,0.681970,0.604229,0.387874,0.852155,0.466667,0.294118,0.411765
63,0.000000,0.342562,0.148481,0.444185,0.399598,0.567284,-0.720077,-0.507789,0.070024,-0.858631,3.970554,0.751774,0.597789,0.198988,1.260163,0.590127,0.045182,0.119490,0.317647,0.050980,0.164706
64,0.000000,0.926844,0.094624,0.842108,-0.063516,0.622958,-0.779672,0.849098,-0.164154,-0.502082,1.455208,0.629696,0.967853,0.289043,1.582325,0.556082,0.538623,0.196994,0.815686,0.078431,0.454902
65,0.000000,0.474402,0.276662,0.582090,-0.498275,-0.038772,-0.866152,-0.543695,-0.254626,-0.799726,5.431564,0.208178,0.211503,0.320420,1.342839,0.441276,0.605922,0.931647,0.356863,0.235294,0.615686
66,0.000000,0.742888,0.728403,0.486681,-0.000920,-0.820388,-0.571807,-0.378422,-0.197925,-0.904225,5.467310,0.855349,0.149759,0.382410,0.312156,0.774453,0.538466,0.319967,0.705882,0.309804,0.223529
67,0.000000,0.239519,0.919349,0.393414,-0.100774,0.801298,-0.589717,-0.164000,0.702512,-0.692518,4.041135,0.710612,0.027066,0.290656,1.546767,0.225616,0.342100,0.959193,0.211765,0.635294,0.447059
68,0.000000,0.307382,0.686437,0.440628,-0.078306,0.668703,-0.739395,0.393207,0.180007,-0.901657,4.850343,0.509570,0.352748,0.622642,1.500623,0.201791,0.902895,0.452244,0.211765,0.745098,0.415686
69,0.000000,0.687928,0.533041,0.220879,-0.466855,-0.077969,-0.880890,0.390738,-0.677376,-0.623286,3.677599,0.301649,0.469454,0.459759,0.297602,0.659780,0.241133,0.316747,0.317647,0.200000,0.070588
70,0.000000,0.192013,0.474084,0.833032,-0.147087,0.005785,-0.989107,0.100971,-0.646788,-0.755957,1.597008,0.058475,0.644788,0.928873,0.363982,0.025235,0.723530,0.937077,0.003922,0.274510,0.627451
71,0.000000,0.391319,0.810082,0.373596,0.414165,0.597535,-0.686600,0.459497,0.203333,-0.864591,5.360540,0.818494,0.998574,0.875708,0.047415,0.451044,0.534362,0.261312,0.360784,0.909804,0.364706
72,0.000000,0.467753,0.970779,0.241683,0.271279,0.212555,-0.938738,-0.367546,-0.193434,-0.909667,3.227613,0.851122,0.490017,0.196363,0.223501,0.917513,0.270084,0.857477,0.364706,0.435294,0.086275
73,0.000000,0.858997,0.676152,0.128156,-0.705069,0.102826,-0.701644,0.399965,-0.271085,-0.875523,4.220981,0.940602,0.782192,0.353126,1.274872,0.755323,0.760127,0.304110,0.894118,0.678431,0.070588
74,0.000000,0.525830,0.545340,0.314373,-0.259496,0.653279,-0.711258,0.152411,0.338855,-0.928412,2.441893,0.527462,0.230860,0.251853,0.299946,0.728084,0.535997,0.008626,0.298039,0.219608,0.027451
75,0.000000,0.842092,0.473989,0.521467,0.064799,0.667596,-0.741698,-0.488398,0.548320,-0.678832,4.290275,0.762617,0.648088,0.544951,1.956166,0.529838,0.855115,0.575614,0.968628,0.611765,0.556863
76,0.000000,0.613515,0.348809,0.902696,0.335841,0.185299,-0.923513,-0.480660,-0.218548,-0.849237,0.034580,0.345315,0.967047,0.800428,0.367068,0.025559,0.067644,0.843765,0.039216,0.035294,0.490196
77,0.000000,0.897643,0.388697,0.648985,0.642891,-0.506510,-0.574577,0.257248,0.038328,-0.965585,2.326773,0.358406,0.638316,0.886591,0.882512,0.233376,0.499032,0.770774,0.443137,0.282353,0.611765
78,0.000000,0.820976,0.098777,0.040522,-0.689380,0.013653,-0.724271,-0.423488,0.334841,-0.841748,3.903893,0.478386,0.585379,0.401268,1.714361,0.534783,0.163611,0.335488,0.800000,0.066667,0.031373
79,0.000000,0.074622,0.715173,0.290735,0.338533,-0.480253,-0.809168,0.304924,0.707396,-0.637661,1.217267,0.778065,0.679051,0.284457,1.601806,0.587466,0.286391,0.658652,0.066667,0.482353,0.270588
80,0.000000,0.711868,0.836930,0.798761,-0.121529,0.001623,-0.992587,-0.026015,-0.790631,-0.611740,5.914740,0.812547,0.951877,0.763673,1.679468,0.852927,0.927841,0.170499,0.909804,0.996079,0.694118
81,0.000000,0.443340,0.030210,0.955739,0.361821,0.064674,-0.930002,-0.328170,-0.226175,-0.917142,0.175117,0.614922,0.163787,0.922993,0.745014,0.631007,0.513453,0.413966,0.282353,0.011765,0.537255
82,0.000000,0.465561,0.383707,0.563784,-0.033452,-0.531438,-0.846436,-0.416190,0.601854,-0.681585,0.149923,0.077581,0.733331,0.885091,1.435358,0.084815,0.139346,0.924954,0.145098,0.156863,0.588235
83,0.000000,0.174916,0.538691,0.449693,-0.101238,-0.323013,-0.940964,-0.618837,0.571728,-0.538672,1.472519,0.243744,0.829537,0.729955,1.148510,0.441759,0.237744,0.418935,0.105882,0.313726,0.313726
84,0.000000,0.261901,0.701104,0.738452,0.438323,-0.603995,-0.665630,0.360977,0.187956,-0.913438,5.138621,0.288042,0.563356,0.167003,1.963281,0.077276,0.471362,0.604889,0.105882,0.701961,0.737255
85,0.000000,0.748070,0.043859,0.497266,-0.284154,-0.019220,-0.958586,-0.690674,-0.402530,-0.600782,5.067717,0.707561,0.239217,0.625069,0.320288,0.201054,0.416886,0.964706,0.560784,0.007843,0.396079
86,0.000000,0.561682,0.870903,0.825104,0.251358,0.792010,-0.556363,-0.555444,0.132079,-0.820998,5.875221,0.205759,0.874496,0.889006,1.931058,0.740853,0.023440,0.602329,0.611765,0.647059,0.972549
87,0.000000,0.227217,0.089530,0.427708,-0.142688,0.413207,-0.899389,-0.167394,0.841352,-0.513913,4.127565,0.175042,0.680152,0.160831,0.751373,0.307865,0.497969,0.053228,0.094118,0.070588,0.086275
88,0.000000,0.221721,0.409407,0.548131,0.642488,-0.336309,-0.688553,-0.417448,0.483289,-0.769526,2.143248,0.006094,0.591682,0.293543,1.942401,0.303533,0.280311,0.843124,0.149020,0.282353,0.623529
89,0.000000,0.822383,0.714104,0.520803,-0.194688,-0.743281,-0.640023,-0.698837,-0.189360,-0.689761,0.003390,0.715547,0.015133,0.157750,0.323296,0.737889,0.894138,0.290292,0.392157,0.372549,0.145098
90,0.000000,0.976507,0.360299,0.089451,-0.711489,-0.227316,-0.664915,-0.293224,0.322997,-0.899829,3.801256,0.418668,0.195965,0.389804,0.431291,0.531542,0.981520,0.363378,0.564706,0.219608,0.023529
91,0.000000,0.548059,0.054085,0.983519,0.199307,-0.394799,-0.896890,0.797590,0.239971,-0.553411,4.272457,0.100344,0.882632,0.563623,1.928286,0.173017,0.204707,0.614841,0.298039,0.043137,1.000000
92,0.000000,0.847564,0.979780,0.212483,-0.080055,0.248828,-0.965234,0.681315,0.362560,-0.635893,3.407957,0.658809,0.990263,0.274911,0.213380,0.578531,0.342633,0.173610,0.517647,0.800000,0.039216
93,0.000000,0.711385,0.540750,0.019471,0.721391,0.418758,-0.551577,-0.396345,0.667847,-0.629993,0.627249,0.788476,0.361656,0.313620,0.263614,0.491472,0.257432,0.843580,0.278431,0.129412,0.007843
94,0.000000,0.322697,0.811349,0.772463,-0.444205,0.083956,-0.891983,0.775325,0.312581,-0.548784,5.064766,0.652819,0.665929,0.529870,1.494814,0.540913,0.074393,0.287264,0.282353,0.376471,0.513726
95,0.000000,0.248895,0.526850,0.265114,0.028553,0.036952,-0.998909,-0.588099,0.034721,-0.808044,2.836291,0.712010,0.203524,0.916744,0.133097,0.233011,0.560185,0.308716,0.129412,0.149020,0.188235
96,0.000000,0.206291,0.671481,0.808270,-0.329914,-0.050271,-0.942671,-0.320782,0.685244,-0.653866,2.222844,0.228507,0.360890,0.223455,1.071264,0.098538,0.923096,0.518699,0.043137,0.623529,0.572549
97,0.000000,0.855766,0.116411,0.622183,0.493278,0.711227,-0.500833,0.158990,0.192499,-0.968332,0.093153,0.178524,0.415241,0.995001,0.499864,0.306426,0.382414,0.960721,0.329412,0.031373,0.411765
98,0.000000,0.884994,0.905178,0.152571,-0.061771,0.385990,-0.920433,-0.640727,0.089547,-0.762529,0.361742,0.682618,0.787195,0.536625,0.645623,0.240188,0.676909,0.851191,0.384314,0.603922,0.098039
99,0.000000,0.680183,0.262828,0.092912,-0.204012,-0.075360,-0.976064,-0.419386,-0.457018,-0.784379,2.816050,0.280228,0.260267,0.857432,1.758086,0.211092,0.492627,0.098697,0.419608,0.227451,0.062745
100,0.000000,0.354898,0.250807,0.526358,0.389381,0.384423,-0.837020,0.045424,0.325916,-0.944307,0.165140,0.513708,0.670474,0.994630,0.687153,0.209731,0.385131,0.048926,0.117647,0.113726,0.133333
101,0.000000,0.475801,0.302628,0.792873,0.757735,0.039263,-0.651381,0.803570,-0.096196,-0.587385,2.008227,0.131222,0.374243,0.526856,1.483783,0.761374,0.706811,0.266445,0.462745,0.294118,0.552941
102,0.000000,0.630970,0.791712,0.965773,0.276265,-0.563758,-0.778367,0.441472,0.400695,-0.802836,2.057738,0.211224,0.823281,0.627074,1.137081,0.667645,0.544663,0.892921,0.513726,0.670588,0.933333
103,0.000000,0.934495,0.001820,0.627436,0.344219,0.060601,-0.936932,0.530962,0.341734,-0.775434,2.764661,0.284829,0.519268,0.545540,1.035773,0.043373,0.959302,0.726588,0.294118,0.003922,0.560784
104,0.000000,0.225657,0.133436,0.888194,0.463627,-0.682931,-0.564496,-0.445594,0.660330,-0.604492,1.363698,0.825372,0.773157,0.300810,1.265572,0.226746,0.318303,0.922856,0.101961,0.070588,0.870588
105,0.000000,0.677478,0.554089,0.769769,0.609459,-0.371510,-0.700386,0.285911,-0.406339,-0.867838,1.419903,0.737527,0.179414,0.401715,1.104113,0.925355,0.643337,0.870259,0.686275,0.439216,0.709804
106,0.000000,0.023524,0.605512,0.699639,-0.027276,-0.627165,-0.778409,0.213711,0.792941,-0.570590,2.150502,0.973748,0.073238,0.534465,1.218443,0.766624,0.046545,0.371457,0.023529,0.129412,0.443137
107,0.000000,0.430949,0.831853,0.404572,0.473236,0.574241,-0.668053,0.330983,-0.047060,-0.942462,2.926218,0.129626,0.637637,0.952276,1.664634,0.515869,0.306786,0.439273,0.368628,0.678431,0.427451
108,0.000000,0.374058,0.761930,0.725773,-0.561644,-0.222939,-0.796778,0.270633,0.689630,-0.671691,1.229547,0.777528,0.036060,0.484272,1.536721,0.131953,0.536378,0.643422,0.172549,0.643137,0.666667
109,0.000000,0.473741,0.728847,0.852946,-0.236466,0.682862,-0.691219,-0.254514,-0.368626,-0.894057,0.823356,0.850891,0.093344,0.266817,1.887731,0.424193,0.078637,0.340003,0.407843,0.270588,0.639216
110,0.000000,0.389747,0.100456,0.114056,0.567434,0.489873,-0.661848,0.052623,0.724225,-0.687553,5.076608,0.270205,0.868708,0.033401,0.614282,0.071327,0.430718,0.240458,0.117647,0.105882,0.023529
111,0.000000,0.284720,0.871733,0.281035,-0.279716,0.165238,-0.945757,-0.727726,-0.007664,-0.685825,3.880215,0.784154,0.396678,0.468376,0.451243,0.718366,0.073220,0.420220,0.250980,0.356863,0.152941
112,0.000000,0.229054,0.468549,0.716659,0.398046,0.297038,-0.867944,0.057352,-0.526147,-0.848458,5.280890,0.042500,0.224562,0.043750,1.554053,0.704078,0.301041,0.562887,0.215686,0.305882,0.611765
113,0.000000,0.966292,0.792272,0.699256,0.459451,0.304563,-0.834354,0.227066,0.355368,-0.906728,0.980871,0.767661,0.505109,0.639045,0.771799,0.984300,0.341136,0.903490,0.854902,0.435294,0.580392
114,0.000000,0.371408,0.609136,0.563863,-0.620755,0.186307,-0.761546,0.134071,0.618796,-0.774026,6.058714,0.794283,0.999161,0.896068,0.731325,0.194492,0.281832,0.246647,0.317647,0.654902,0.545098
115,0.000000,0.599710,0.709194,0.766370,-0.057825,-0.513841,-0.855934,-0.030499,0.040148,-0.998728,4.103524,0.618327,0.053536,0.152583,0.860593,0.467388,0.309651,0.492876,0.490196,0.356863,0.482353
116,0.000000,0.141433,0.238189,0.229046,-0.707690,-0.044987,-0.705090,0.243574,0.704951,-0.666121,3.766077,0.232319,0.316182,0.052403,0.468058,0.013869,0.675336,0.364617,0.007843,0.117647,0.074510
117,0.000000,0.797025,0.745098,0.902977,0.814953,0.185238,-0.549125,-0.273468,0.134234,-0.952469,1.833150,0.780655,0.506167,0.335873,0.509051,0.580235,0.090405,0.902730,0.486275,0.215686,0.596079
118,0.000000,0.660694,0.021278,0.142798,-0.115844,0.147183,-0.982302,0.348554,0.635179,-0.689245,2.953479,0.617923,0.187296,0.301966,0.932679,0.899654,0.438333,0.631522,0.623529,0.007843,0.094118
119,0.000000,0.136739,0.343557,0.364797,0.346200,0.090650,-0.933771,-0.576763,0.361422,-0.732611,0.499404,0.778467,0.135850,0.483963,0.820828,0.467081,0.132816,0.142189,0.070588,0.094118,0.113726
120,0.000000,0.498177,0.543764,0.732152,0.055513,-0.843012,-0.535023,0.278459,-0.432734,-0.857439,0.038396,0.585753,0.427546,0.662651,1.069275,0.844293,0.272753,0.059155,0.435294,0.274510,0.176471
121,0.000000,0.847668,0.907171,0.675233,0.158521,0.092069,-0.983054,-0.340287,0.102170,-0.934755,2.139905,0.316424,0.687273,0.524425,1.349588,0.304982,0.466490,0.335508,0.545098,0.792157,0.486275
122,0.000000,0.851572,0.377929,0.298104,0.374278,0.187590,-0.908144,-0.596043,-0.438745,-0.672485,2.782797,0.463336,0.895378,0.129438,1.469313,0.621185,0.287598,0.535582,0.760784,0.270588,0.235294
123,0.000000,0.862589,0.170951,0.914659,-0.666852,0.305051,-0.679892,0.071846,-0.155881,-0.985160,5.138070,0.058293,0.952395,0.079584,0.462438,0.031448,0.005422,0.579996,0.105882,0.141177,0.466667
124,0.000000,0.002634,0.282835,0.946028,0.241753,0.781989,-0.574499,0.654208,-0.077359,-0.752348,4.725237,0.433368,0.322900,0.878942,1.392993,0.348044,0.794399,0.221578,0.011765,0.282353,0.831373
