sampleNumber,e,m_r,m_g,m_b,n_x,n_y,n_z,l_x,l_y,l_z,i_d,d_r,d_g,d_b,i_a,a_r,a_g,a_b,v_r,v_g,v_b
11,0.000000,0.914998,0.922182,0.730814,0.334795,-0.249309,-0.908712,0.729398,-0.122134,-0.673099,4.611749,0.821398,0.092204,0.874133,0.515980,0.206025,0.696235,0.071711,0.823530,0.541177,0.670588
12,0.000000,0.481061,0.416495,0.511083,0.580327,0.236768,-0.779206,-0.347379,0.611882,-0.710583,5.676445,0.505309,0.951160,0.027855,0.459424,0.827303,0.558238,0.173513,0.341177,0.392157,0.133333
13,0.000000,0.065044,0.157909,0.806537,0.243657,0.093342,-0.965359,-0.154762,0.304281,-0.939926,0.222504,0.933627,0.316733,0.335162,1.820211,0.117655,0.790536,0.933702,0.015686,0.172549,0.933333
14,0.000000,0.405922,0.943763,0.970417,-0.841871,0.171148,-0.511822,0.812094,-0.173838,-0.557031,2.531432,0.574793,0.507275,0.158111,1.241920,0.220424,0.317109,0.150370,0.192157,0.568628,0.415686
15,0.000000,0.836945,0.080448,0.697339,0.317879,0.491236,-0.810950,0.151155,-0.805320,-0.573247,1.931787,0.137914,0.804760,0.221122,1.107728,0.430758,0.448301,0.048599,0.549020,0.043137,0.152941
16,0.000000,0.400881,0.370820,0.490917,0.240913,-0.219000,-0.945516,0.385263,-0.247342,-0.889041,5.525062,0.848724,0.942088,0.029092,0.489251,0.972682,0.118599,0.833006,0.466667,0.419608,0.286275
17,0.000000,0.626623,0.376223,0.350533,-0.831223,0.210371,-0.514599,0.047191,-0.190551,-0.980542,5.270185,0.548106,0.342345,0.972867,0.619287,0.211181,0.303605,0.203200,0.337255,0.176471,0.286275
18,0.000000,0.165203,0.517389,0.452732,0.723126,-0.206342,-0.659176,-0.638320,0.140731,-0.756797,5.711835,0.360194,0.720501,0.349290,0.201014,0.179439,0.157176,0.914041,0.011765,0.074510,0.176471
19,0.000000,0.370396,0.210834,0.189880,0.668491,-0.010440,-0.743647,-0.104358,0.203281,-0.973543,3.777746,0.882582,0.575236,0.405965,1.377643,0.730821,0.751606,0.395016,0.419608,0.219608,0.133333
20,0.000000,0.740868,0.913118,0.685539,-0.164731,0.741371,-0.650563,-0.354435,-0.011455,-0.935011,3.432563,0.184979,0.686362,0.656975,0.846318,0.686423,0.779252,0.902147,0.537255,0.823530,0.639216
21,0.000000,0.231768,0.087226,0.060857,0.118225,0.689132,-0.714927,0.577044,-0.554703,-0.599437,5.515801,0.146035,0.011673,0.377422,0.296141,0.551920,0.396722,0.172808,0.074510,0.011765,0.007843
22,0.000000,0.104702,0.449671,0.190003,-0.481124,0.458425,-0.747239,-0.681116,-0.111298,-0.723667,3.435215,0.409240,0.434331,0.058128,0.944833,0.203604,0.703259,0.470701,0.039216,0.368628,0.105882
23,0.000000,0.194976,0.929068,0.713410,-0.745949,-0.245861,-0.618961,0.373718,-0.086428,-0.923507,4.707155,0.119510,0.549132,0.877818,1.356833,0.617847,0.340365,0.497241,0.160784,0.670588,0.654902
24,0.000000,0.604910,0.732603,0.982597,0.005038,-0.768212,-0.640176,0.007035,0.147601,-0.989022,3.295546,0.408548,0.286285,0.030681,1.629445,0.418553,0.034243,0.404055,0.490196,0.215686,0.745098
25,0.000000,0.349213,0.291723,0.047657,0.799313,0.155365,-0.580483,-0.817613,-0.148186,-0.556372,3.991790,0.240664,0.633360,0.215313,0.050262,0.075539,0.204251,0.579098,0.007843,0.007843,0.003922
26,0.000000,0.636989,0.263475,0.048024,-0.351788,-0.648008,-0.675523,0.195630,0.076611,-0.977681,3.910425,0.836670,0.627470,0.127249,1.577109,0.613181,0.836617,0.477262,0.682353,0.301961,0.039216
27,0.000000,0.860398,0.022669,0.375827,-0.673761,-0.192512,-0.713432,0.416166,0.212394,-0.884135,5.277200,0.149157,0.400399,0.280529,0.677561,0.732769,0.561249,0.069100,0.584314,0.015686,0.086275
28,0.000000,0.434392,0.555328,0.411169,-0.063305,0.441030,-0.895257,-0.191208,-0.388192,-0.901525,0.773353,0.210589,0.613425,0.749152,1.609553,0.572700,0.068577,0.649438,0.384314,0.211765,0.396079
29,0.000000,0.420506,0.453063,0.822576,-0.210987,-0.629784,-0.747568,-0.406889,0.222774,-0.885897,4.962907,0.213885,0.982400,0.837483,0.935459,0.543545,0.611196,0.512573,0.282353,0.498039,0.792157
30,0.000000,0.106545,0.357892,0.183763,-0.506864,0.565453,-0.650655,-0.467999,0.527515,-0.709018,5.483569,0.643373,0.829919,0.752537,1.054110,0.627036,0.773125,0.670998,0.113726,0.447059,0.211765
31,0.000000,0.466229,0.297560,0.950901,0.015884,0.577977,-0.815899,-0.655999,-0.143524,-0.740990,3.797087,0.794993,0.200627,0.194585,0.012346,0.032921,0.769185,0.241124,0.262745,0.023529,0.133333
32,0.000000,0.421700,0.934490,0.296806,-0.483317,0.518819,-0.705146,0.309535,-0.779587,-0.544456,0.908457,0.898294,0.560408,0.272820,1.333153,0.037847,0.616812,0.989636,0.070588,0.780392,0.305882
33,0.000000,0.781158,0.683105,0.873698,-0.645237,0.568309,-0.510581,0.550323,0.593694,-0.587088,0.340164,0.128562,0.889325,0.701733,0.394306,0.677331,0.881802,0.076896,0.392157,0.400000,0.180392
34,0.000000,0.248249,0.307584,0.804580,0.096165,0.059861,-0.993564,0.670945,0.115746,-0.732418,2.608624,0.449745,0.866195,0.894559,1.083990,0.609589,0.869049,0.486526,0.196078,0.333333,0.745098
35,0.000000,0.176074,0.610247,0.211494,0.223838,0.627029,-0.746144,0.190995,-0.733380,-0.652437,4.203400,0.942839,0.093047,0.268721,1.025737,0.542831,0.996212,0.907516,0.125490,0.564706,0.188235
36,0.000000,0.615222,0.327524,0.154117,-0.685224,0.344689,-0.641605,-0.477525,-0.388988,-0.787819,3.704504,0.355469,0.765811,0.394466,0.317167,0.521455,0.686776,0.143851,0.290196,0.243137,0.035294
37,0.000000,0.062115,0.226784,0.016496,0.834461,0.003942,-0.551053,0.085582,0.604602,-0.791917,0.608256,0.327961,0.267195,0.870125,1.621297,0.830006,0.006245,0.869177,0.086275,0.007843,0.050980
38,0.000000,0.482741,0.993011,0.239772,0.068097,0.784407,-0.616496,0.450379,0.717494,-0.531378,5.952862,0.830568,0.153925,0.929375,1.613651,0.733199,0.131853,0.605344,0.650980,0.486275,0.341177
39,0.000000,0.055901,0.758960,0.197472,0.007901,0.068342,-0.997631,-0.189532,0.021045,-0.981649,0.045254,0.357604,0.078337,0.674151,1.363868,0.407127,0.291512,0.245305,0.027451,0.454902,0.094118
40,0.000000,0.845859,0.884979,0.627916,-0.526063,0.456592,-0.717483,0.576660,-0.046411,-0.815665,4.905622,0.816841,0.836551,0.054006,1.075169,0.244287,0.220287,0.364439,0.576471,0.596079,0.368628
41,0.000000,0.055333,0.955277,0.158912,0.711981,-0.169233,-0.681501,0.663816,-0.288624,-0.689961,1.424273,0.103201,0.395540,0.001924,0.414790,0.024173,0.309476,0.933784,0.003922,0.407843,0.082353
42,0.000000,0.797752,0.153080,0.306968,-0.396379,0.488926,-0.777068,-0.272190,0.076147,-0.959226,0.348346,0.779534,0.068663,0.256342,1.773936,0.763681,0.627037,0.812627,0.854902,0.149020,0.333333
43,0.000000,0.518266,0.423243,0.667177,0.232324,-0.823400,-0.517723,0.316907,0.608088,-0.727873,2.801827,0.728149,0.920895,0.093731,0.634515,0.663341,0.034542,0.453625,0.317647,0.039216,0.345098
44,0.000000,0.639036,0.277333,0.992389,-0.785543,-0.256517,-0.563135,-0.119787,-0.741538,-0.660131,4.796698,0.570021,0.722103,0.376714,1.046425,0.860616,0.350057,0.889451,0.635294,0.235294,0.929412
45,0.000000,0.431951,0.324169,0.245885,0.080344,-0.857971,-0.507377,0.107356,-0.627994,-0.770778,3.193847,0.116702,0.320404,0.020803,0.947494,0.144908,0.785678,0.722274,0.145098,0.266667,0.184314
46,0.000000,0.660170,0.219568,0.819843,0.293300,0.709507,-0.640761,0.406276,0.127460,-0.904817,0.734189,0.612025,0.840844,0.887858,0.304469,0.920864,0.759481,0.092940,0.364706,0.109804,0.325490
47,0.000000,0.386234,0.677652,0.766375,0.681297,-0.086167,-0.726918,-0.309159,0.658980,-0.685686,3.050291,0.070770,0.805946,0.451308,0.028062,0.508808,0.619658,0.174035,0.023529,0.254902,0.149020
48,0.000000,0.671391,0.357621,0.691124,-0.375419,-0.732948,-0.567317,0.508730,0.302391,-0.806073,2.775904,0.020669,0.772905,0.524672,0.672848,0.465672,0.033152,0.228429,0.356863,0.050980,0.266667
49,0.000000,0.874584,0.168222,0.665288,0.656357,-0.467859,-0.591864,-0.141612,-0.554452,-0.820079,3.925733,0.042471,0.378402,0.375868,1.772042,0.754311,0.662252,0.735764,0.913726,0.180392,0.709804
50,0.000000,0.888098,0.087577,0.100542,0.691765,-0.326923,-0.643881,0.025539,0.071966,-0.997080,0.032033,0.666303,0.452211,0.587617,1.801484,0.746389,0.539749,0.160889,0.929412,0.082353,0.039216
51,0.000000,0.701932,0.950074,0.956456,0.460686,0.494467,-0.737069,-0.356000,-0.660935,-0.660628,1.178998,0.764235,0.854600,0.405687,1.047181,0.347519,0.000993,0.390845,0.403922,0.011765,0.588235
52,0.000000,0.979944,0.502507,0.874441,0.190896,-0.662365,-0.724452,0.777342,0.046981,-0.627321,3.025593,0.750884,0.958031,0.119177,0.990608,0.433795,0.264123,0.119080,0.780392,0.403922,0.305882
53,0.000000,0.591786,0.202698,0.685482,-0.184362,0.792472,-0.581377,0.030343,0.421454,-0.906342,4.201848,0.283379,0.520674,0.229691,1.734502,0.169992,0.141351,0.579058,0.341177,0.129412,0.639216
54,0.000000,0.866473,0.397585,0.914168,-0.123080,0.031103,-0.991909,-0.666104,-0.540566,-0.513901,1.229253,0.004737,0.194437,0.394985,0.779730,0.280696,0.627690,0.304079,0.392157,0.254902,0.458824
55,0.000000,0.868651,0.902253,0.733753,0.355934,0.784446,-0.507893,0.347919,-0.154469,-0.924712,5.270594,0.287742,0.904039,0.383929,1.679356,0.670090,0.225537,0.097767,0.858824,0.827451,0.356863
56,0.000000,0.824152,0.186905,0.129375,-0.740302,-0.103730,-0.664224,-0.409504,-0.164026,-0.897442,5.107714,0.354783,0.769480,0.584130,0.004412,0.841157,0.946652,0.604221,0.321569,0.149020,0.070588
57,0.000000,0.186154,0.164826,0.938465,-0.557794,-0.348208,-0.753404,-0.642944,0.217311,-0.734438,3.683921,0.999722,0.798708,0.312515,0.623793,0.286809,0.822452,0.911054,0.184314,0.160784,0.709804
58,0.000000,0.114720,0.578597,0.803803,-0.796058,0.196758,-0.572345,-0.563233,-0.618478,-0.547954,3.673315,0.028149,0.500563,0.381380,1.947039,0.893278,0.686386,0.730063,0.152941,0.635294,0.886275
59,0.000000,0.396479,0.328889,0.089601,0.323626,0.744095,-0.584456,0.846494,0.101615,-0.522611,4.064558,0.344810,0.088547,0.430542,0.848317,0.592002,0.754553,0.210182,0.278431,0.243137,0.035294
60,0.000000,0.526921,0.119559,0.213111,0.262012,-0.591446,-0.762588,-0.724396,-0.314311,-0.613563,4.773111,0.678254,0.886625,0.751590,1.655549,0.444501,0.388014,0.819383,0.490196,0.125490,0.258824
61,0.000000,0.151179,0.024725,0.456624,0.326016,0.734015,-0.595765,0.350531,0.290393,-0.890393,3.858704,0.871981,0.859309,0.487280,0.907278,0.412788,0.751124,0.431729,0.145098,0.039216,0.325490
62,0.000000,0.453022,0.989277,0.713666,0.736917,0.275511,-0.617290,0.455524,-0.061610,-0.888089,1.715483,0.975468,0.138856,0.287453,1.845781,0.663918,0.174359,0.987853,0.521569,0.549020,0.854902
63,0.000000,0.192633,0.699813,0.580656,0.547466,-0.591499,-0.591954,-0.562455,0.464332,-0.684135,5.680828,0.605648,0.598607,0.489868,0.937860,0.401263,0.966504,0.168606,0.101961,0.615686,0.215686
64,0.000000,0.516981,0.870912,0.420579,-0.662382,0.052069,-0.747355,-0.455126,-0.103062,-0.884442,3.524246,0.661044,0.613318,0.015349,1.552826,0.851163,0.637615,0.132991,0.607843,0.909804,0.172549
65,0.000000,0.810532,0.346028,0.183207,-0.208472,0.826889,-0.522297,0.508021,-0.193051,-0.839432,4.555954,0.839580,0.931235,0.420133,1.042362,0.439838,0.053497,0.201822,0.603922,0.160784,0.074510
66,0.000000,0.077931,0.992208,0.908286,0.036521,-0.374475,-0.926518,0.347946,-0.017146,-0.937358,1.592830,0.358715,0.043906,0.498128,0.513592,0.967006,0.218156,0.896233,0.039216,0.333333,0.639216
67,0.000000,0.701048,0.432068,0.471467,0.052985,0.498391,-0.865332,0.736400,-0.041849,-0.675250,1.963247,0.077759,0.918713,0.295879,1.807195,0.078502,0.568407,0.939732,0.258824,0.450980,0.552941
68,0.000000,0.006132,0.893172,0.045836,0.714725,0.215788,-0.665285,-0.228817,0.039775,-0.972656,3.506221,0.980655,0.618737,0.764622,0.251643,0.790530,0.647601,0.317238,0.007843,0.509804,0.019608
69,0.000000,0.541167,0.896423,0.915153,0.302462,0.695250,-0.652030,0.556640,0.562018,-0.611790,5.757055,0.146757,0.471121,0.528348,0.410284,0.300198,0.990335,0.075042,0.200000,0.721569,0.588235
70,0.000000,0.074696,0.419664,0.181734,-0.003472,-0.031396,-0.999501,0.329652,0.516312,-0.790413,1.028998,0.279598,0.055644,0.815719,0.950818,0.073580,0.369377,0.530188,0.007843,0.223529,0.129412
71,0.000000,0.779987,0.971472,0.073678,0.170153,0.151733,-0.973666,0.186745,-0.586007,-0.788493,4.115671,0.294301,0.401072,0.314192,0.401215,0.541548,0.546155,0.270459,0.396079,0.549020,0.011765
72,0.000000,0.104781,0.400102,0.316183,0.575760,0.060771,-0.815358,-0.697979,0.128709,-0.704456,1.539293,0.740211,0.184779,0.244257,1.975282,0.675697,0.041336,0.230920,0.113726,0.094118,0.192157
73,0.000000,0.480900,0.802735,0.116339,-0.401183,-0.721484,-0.564369,-0.065711,0.035118,-0.997221,2.919438,0.160706,0.607775,0.021985,1.851287,0.246904,0.453012,0.965938,0.309804,0.741177,0.160784
74,0.000000,0.497041,0.349131,0.734315,0.002503,0.811997,-0.583656,-0.096418,-0.696636,-0.710917,5.743552,0.200180,0.766235,0.343550,1.884474,0.563937,0.384083,0.802713,0.466667,0.274510,0.800000
75,0.000000,0.822202,0.459512,0.524131,-0.167690,0.125466,-0.977823,0.730868,0.463913,-0.500616,0.709139,0.660350,0.094507,0.244734,0.961347,0.602476,0.704272,0.392166,0.607843,0.352941,0.301961
76,0.000000,0.881254,0.794717,0.629872,0.471071,-0.020550,-0.881856,0.479402,0.616969,-0.624118,1.345436,0.690661,0.220920,0.408638,1.397136,0.209980,0.903149,0.757847,0.556863,0.815686,0.603922
77,0.000000,0.521952,0.646426,0.903537,-0.400791,-0.287958,-0.869740,-0.201712,0.510031,-0.836170,1.546603,0.354755,0.493319,0.817001,0.565788,0.146591,0.772942,0.935800,0.160784,0.427451,0.721569
78,0.000000,0.068813,0.924472,0.323808,0.294113,0.039666,-0.954947,0.400445,-0.267254,-0.876481,1.244842,0.224834,0.743833,0.046631,0.828730,0.524892,0.015968,0.334633,0.027451,0.411765,0.149020
79,0.000000,0.114725,0.767594,0.377519,0.107499,0.119145,-0.987040,-0.372355,-0.166450,-0.913042,4.001426,0.068436,0.957670,0.397048,0.685050,0.608139,0.374034,0.060002,0.054902,0.768628,0.141177
80,0.000000,0.690235,0.625547,0.452481,0.467471,-0.714942,-0.519931,-0.308202,-0.278681,-0.909587,3.686088,0.225069,0.229503,0.367713,1.658751,0.685125,0.034137,0.578470,0.674510,0.168628,0.419608
81,0.000000,0.181457,0.432496,0.543374,0.738773,0.100344,-0.666442,0.568220,-0.157478,-0.807668,4.561177,0.485716,0.492259,0.524606,1.302432,0.134735,0.891781,0.848378,0.105882,0.470588,0.584314
82,0.000000,0.850325,0.492687,0.728933,-0.177520,0.439911,-0.880321,0.000428,-0.658666,-0.752436,2.327962,0.634792,0.787996,0.765385,1.027156,0.143939,0.204993,0.529578,0.411765,0.278431,0.568628
83,0.000000,0.502544,0.668194,0.431104,-0.334446,-0.518760,-0.786787,0.233518,-0.376770,-0.896389,1.276291,0.638995,0.266594,0.404655,1.650974,0.192768,0.597176,0.897591,0.313726,0.615686,0.478431
84,0.000000,0.407688,0.458540,0.956869,0.347033,0.744310,-0.570588,-0.104154,0.004343,-0.994552,4.462430,0.515138,0.370469,0.497425,1.065129,0.438979,0.910092,0.678471,0.301961,0.427451,0.831373
85,0.000000,0.424615,0.919904,0.973306,-0.137421,0.775051,-0.616775,-0.216128,-0.409911,-0.886150,5.658792,0.237677,0.780984,0.571627,1.254212,0.431347,0.149386,0.500179,0.294118,0.588235,0.784314
86,0.000000,0.066822,0.286524,0.425519,-0.490583,0.606323,-0.625860,-0.579634,-0.483887,-0.655651,3.450982,0.319291,0.710855,0.841328,1.482843,0.597821,0.608650,0.708216,0.062745,0.270588,0.443137
87,0.000000,0.577050,0.000104,0.173995,0.795320,-0.244571,-0.554663,-0.681919,-0.262474,-0.682711,3.358548,0.298938,0.703394,0.941404,1.755002,0.517957,0.776014,0.703934,0.501961,0.031373,0.180392
88,0.000000,0.091094,0.837108,0.819980,-0.657870,0.002087,-0.753129,0.280112,0.038672,-0.959188,2.587102,0.504811,0.283343,0.660132,1.568939,0.356311,0.146758,0.144574,0.062745,0.411765,0.494118
89,0.000000,0.943337,0.898848,0.975968,0.556085,-0.660480,-0.504516,-0.445842,-0.505301,-0.738848,3.010039,0.463256,0.215640,0.826047,0.676591,0.501870,0.491697,0.578654,0.584314,0.513726,0.745098
90,0.000000,0.816878,0.034016,0.521514,0.305487,-0.063456,-0.950080,-0.420923,-0.439291,-0.793629,4.030501,0.900663,0.688366,0.767090,0.388530,0.833228,0.226456,0.602475,0.737255,0.015686,0.400000
91,0.000000,0.257586,0.424745,0.940146,0.805852,0.021183,-0.591738,-0.033829,0.273353,-0.961319,4.046494,0.277230,0.634801,0.855256,1.433694,0.165623,0.759356,0.531632,0.117647,0.447059,0.952941
92,0.000000,0.708239,0.384416,0.544153,0.273086,0.055012,-0.960415,0.507928,-0.326267,-0.797220,3.273772,0.756379,0.187293,0.818165,0.566702,0.994546,0.353324,0.488458,0.670588,0.168628,0.466667
93,0.000000,0.647165,0.742990,0.873586,-0.373907,-0.444773,-0.813862,0.383436,0.220505,-0.896858,3.015777,0.624521,0.485326,0.269070,0.939333,0.222407,0.535720,0.574968,0.372549,0.533333,0.619608
94,0.000000,0.893921,0.055086,0.578060,-0.030184,0.670820,-0.741006,0.730197,-0.347373,-0.588340,2.331391,0.388660,0.886456,0.116645,0.920292,0.134816,0.340602,0.318458,0.329412,0.023529,0.290196
95,0.000000,0.607900,0.316250,0.765011,-0.104902,-0.841071,-0.530655,0.223772,0.149794,-0.963062,4.371167,0.837665,0.800412,0.230513,0.076198,0.030175,0.695290,0.817171,0.337255,0.168628,0.215686
96,0.000000,0.079820,0.205369,0.018268,0.580692,-0.563794,-0.587310,-0.521474,-0.151861,-0.839644,5.137104,0.281231,0.839421,0.807495,1.773494,0.720377,0.138424,0.753365,0.098039,0.133333,0.050980
97,0.000000,0.319354,0.692217,0.834260,-0.130612,-0.288777,-0.948445,0.577665,-0.531884,-0.619195,4.164617,0.173470,0.726233,0.019149,1.412405,0.121684,0.427657,0.264470,0.121569,0.647059,0.490196
98,0.000000,0.916330,0.153569,0.406607,0.541730,-0.582953,-0.605553,0.778718,0.206205,-0.592519,5.767510,0.465170,0.338974,0.560284,1.384740,0.295954,0.548558,0.111897,0.686275,0.133333,0.262745
99,0.000000,0.252837,0.016557,0.912989,-0.544124,-0.517486,-0.660407,0.273922,-0.370635,-0.887466,0.335125,0.666657,0.897694,0.280480,0.375832,0.680153,0.440585,0.077723,0.113726,0.007843,0.160784
100,0.000000,0.451468,0.969600,0.373047,-0.198948,-0.307209,-0.930614,-0.152365,0.821535,-0.549422,2.743524,0.922853,0.426922,0.907360,0.762461,0.726793,0.848047,0.332183,0.364706,0.749020,0.227451
101,0.000000,0.435540,0.004470,0.743733,-0.258219,0.788358,-0.558404,-0.193339,0.726390,-0.659528,2.754191,0.994333,0.270706,0.811724,1.087051,0.011690,0.583859,0.680353,0.376471,0.019608,0.756863
102,0.000000,0.145134,0.200700,0.061272,-0.527548,-0.025816,-0.849133,-0.367865,0.152397,-0.917306,3.258775,0.947623,0.083868,0.648285,0.764986,0.358618,0.676514,0.996017,0.141177,0.125490,0.058824
103,0.000000,0.167568,0.760848,0.513898,-0.349182,-0.554479,-0.755397,0.426207,0.215645,-0.878547,1.438095,0.855987,0.503876,0.066112,1.556815,0.780050,0.327537,0.537099,0.180392,0.529412,0.427451
104,0.000000,0.674761,0.613867,0.187921,-0.192140,-0.393491,-0.899026,0.477999,-0.388362,-0.787840,4.963079,0.531822,0.193845,0.645926,0.680618,0.090698,0.695365,0.972480,0.384314,0.411765,0.180392
105,0.000000,0.218839,0.777156,0.835510,0.051320,-0.816982,-0.574375,-0.558783,0.431074,-0.708475,4.099752,0.863347,0.504780,0.568588,1.436699,0.598421,0.112807,0.101984,0.192157,0.313726,0.325490
106,0.000000,0.973793,0.924450,0.015593,0.261356,0.023848,-0.964948,0.306760,0.519149,-0.797736,6.106131,0.489063,0.156648,0.628587,0.291026,0.147013,0.009668,0.628353,0.584314,0.176471,0.011765
107,0.000000,0.899195,0.005133,0.675236,-0.729800,-0.444695,-0.519267,-0.446955,0.682646,-0.578123,3.049980,0.874356,0.293320,0.684676,0.385821,0.659692,0.510657,0.282285,0.600000,0.011765,0.321569
108,0.000000,0.412469,0.062219,0.173094,0.266736,-0.067719,-0.961388,-0.815098,0.094395,-0.571582,2.916717,0.257390,0.263689,0.139346,0.904671,0.064600,0.703068,0.901473,0.094118,0.039216,0.141177
109,0.000000,0.510112,0.110132,0.568539,-0.133042,-0.710831,-0.690666,-0.427870,0.750971,-0.502961,4.801280,0.645337,0.895763,0.078341,0.672565,0.729173,0.534000,0.589536,0.329412,0.047059,0.333333
110,0.000000,0.804774,0.765600,0.887622,0.021261,-0.699972,-0.713854,0.592060,0.309560,-0.744068,2.707441,0.720995,0.518997,0.462078,0.186977,0.708917,0.503752,0.343087,0.403922,0.294118,0.294118
111,0.000000,0.577944,0.694446,0.287438,0.494757,0.494131,-0.714877,-0.292296,-0.009258,-0.956283,3.636320,0.394633,0.833914,0.813500,0.916025,0.038101,0.235737,0.563150,0.180392,0.513726,0.247059
112,0.000000,0.168088,0.357294,0.094280,0.273573,0.240399,-0.931325,0.682536,0.433788,-0.588195,6.125161,0.849006,0.279148,0.430816,1.543204,0.608530,0.516714,0.997935,0.219608,0.305882,0.117647
113,0.000000,0.357612,0.487436,0.778180,0.813483,0.058374,-0.578652,-0.486971,0.403938,-0.774399,5.540627,0.147986,0.494211,0.115242,1.599740,0.998403,0.063183,0.259773,0.407843,0.160784,0.482353
114,0.000000,0.350027,0.084289,0.787875,0.767695,-0.350748,-0.536303,-0.443895,-0.127283,-0.886993,1.413028,0.542115,0.078725,0.508577,0.892162,0.369947,0.508985,0.128470,0.188235,0.050980,0.278431
115,0.000000,0.051523,0.581081,0.591870,0.264678,0.670523,-0.693069,-0.257487,-0.355358,-0.898566,5.729534,0.299716,0.026894,0.780435,0.392237,0.501556,0.248821,0.917756,0.015686,0.168628,0.450980
116,0.000000,0.235334,0.652161,0.451106,0.859044,-0.055024,-0.508937,0.198765,-0.607806,-0.768807,5.937497,0.223690,0.453802,0.149256,0.119764,0.467269,0.950569,0.088034,0.050980,0.345098,0.058824
117,0.000000,0.409234,0.375286,0.796217,0.514076,-0.392148,-0.762854,0.374971,-0.199171,-0.905388,5.924204,0.462635,0.714526,0.621620,0.408023,0.655857,0.251008,0.820498,0.290196,0.333333,0.713726
118,0.000000,0.396058,0.885367,0.330541,-0.620235,0.229644,-0.750048,-0.341530,-0.274126,-0.899006,0.636861,0.901544,0.043568,0.697219,1.368737,0.212040,0.238028,0.348564,0.231373,0.490196,0.219608
119,0.000000,0.139859,0.807296,0.950310,0.378869,0.126838,-0.916717,0.121639,0.813089,-0.569289,4.999928,0.866575,0.146807,0.376071,0.584760,0.147195,0.168807,0.296155,0.113726,0.270588,0.501961
120,0.000000,0.172244,0.861344,0.986201,0.553016,-0.146322,-0.820221,0.340435,-0.581877,-0.738595,5.215114,0.457504,0.614854,0.691626,1.132880,0.096524,0.908195,0.778085,0.082353,0.952941,1.000000
121,0.000000,0.768222,0.789388,0.205869,-0.620862,-0.502604,-0.601598,0.461594,0.426758,-0.777694,5.412820,0.336802,0.014051,0.877194,0.614270,0.104483,0.609049,0.731405,0.188235,0.462745,0.121569
122,0.000000,0.900595,0.812568,0.621678,0.574651,-0.289718,-0.765402,-0.792138,-0.172940,-0.585328,5.859796,0.250198,0.510144,0.414637,1.803415,0.562882,0.359649,0.213812,0.827451,0.615686,0.364706
123,0.000000,0.561380,0.344169,0.975106,0.559647,0.220938,-0.798738,0.725650,0.257852,-0.637922,4.734153,0.035867,0.645078,0.376614,1.566291,0.983334,0.261268,0.660937,0.627451,0.309804,0.972549
124,0.000000,0.912522,0.351358,0.554256,0.026915,-0.841601,-0.539428,-0.676091,-0.363172,-0.641099,0.245328,0.246751,0.104236,0.023095,0.996706,0.038048,0.822855,0.049601,0.180392,0.294118,0.109804
